mjdmean mag dmag band
55276.65625 16.556968688964844 0.09194791316986084 1
55276.65625 16.494979858398438 0.3007843494415283 2
55468.3359375 16.510976791381836 0.11029820889234543 1
56740.04296875 16.60190773010254 0.111471988260746 1
56931.6875 16.729900360107422 0.11473345011472702 1
57103.1875 16.51729393005371 0.0896107479929924 1
57103.1875 16.22776222229004 0.2643366754055023 2
57296.015625 16.549894332885742 0.09924381226301193 1
57296.015625 16.710668563842773 0.4281865954399109 2
57460.28125 16.639205932617188 0.09580162167549133 1
57460.31640625 16.231245040893555 0.25949394702911377 2
57660.58984375 16.45960807800293 0.08582384139299393 1
57660.5234375 16.23681640625 0.2763601243495941 2
57823.5 16.683778762817383 0.1250644475221634 1
57823.5 16.363689422607422 0.3899117112159729 2
58024.74609375 16.396238327026367 0.0794307217001915 1
58182.19140625 16.30097007751465 0.08001259714365005 1
58182.19140625 16.079864501953125 0.265047550201416 2
58390.56640625 16.530651092529297 0.09519776701927185 1
58546.4140625 16.451322555541992 0.08680830150842667 1
58755.98828125 16.551105499267578 0.10348852723836899 1
58912.078125 16.605958938598633 0.09538837522268295 1
59120.20703125 16.390867233276367 0.08959995955228806 1
