mjdmean mag dmag band
55245.203125 16.302188873291016 0.0861181691288948 1
55425.109375 16.173484802246094 0.061295460909605026 1
55425.109375 15.874476432800293 0.18555237352848053 2
56708.6015625 16.06437110900879 0.07897461205720901 1
56708.6015625 15.76235294342041 0.24290117621421814 2
56888.56640625 16.35537338256836 0.08822856098413467 1
57071.93359375 16.152944564819336 0.07886581867933273 1
57071.93359375 16.32067108154297 0.4023165702819824 2
57247.33984375 16.124893188476562 0.06654754281044006 1
57436.1015625 16.13972282409668 0.07424565404653549 1
57606.17578125 16.169523239135742 0.07990089803934097 1
57606.17578125 15.765911102294922 0.22474756836891174 2
57801.796875 16.223058700561523 0.08055936545133591 1
57968.14453125 15.982558250427246 0.06348568946123123 1
58167.4375 16.240863800048828 0.090662881731987 1
58167.4375 16.181882858276367 0.3633531332015991 2
58330.16015625 16.16387176513672 0.06940022110939026 1
58531.59765625 16.07050132751465 0.07316722720861435 1
58531.59765625 15.536628723144531 0.18903478980064392 2
58694.328125 16.37726402282715 0.09401056915521622 1
58897.13671875 16.018884658813477 0.06973931938409805 1
59059.87890625 16.062795639038086 0.061746347695589066 1
