mjdmean mag dmag band
55343.34765625 17.082286834716797 0.1694338172674179 1
55533.47265625 16.94803810119629 0.15631023049354553 1
55533.47265625 16.162424087524414 0.2773302495479584 2
56995.58984375 17.155284881591797 0.18960022926330566 1
56995.58984375 16.153562545776367 0.3142768144607544 2
57165.84765625 16.752422332763672 0.1250602751970291 1
57358.9375 17.133071899414062 0.13910889625549316 1
57724.58203125 17.091161727905273 0.16657841205596924 1
57724.58203125 16.2646484375 0.3326943516731262 2
58092.4296875 16.905040740966797 0.14137038588523865 1
58247.25 17.348634719848633 0.19562359154224396 1
58613.34375 17.027462005615234 0.14989270269870758 1
58819.95703125 16.69527244567871 0.12894055247306824 1
58978.39453125 16.47002601623535 0.3937617838382721 2
59186.96875 17.00210189819336 0.15643128752708435 1
59186.96875 16.106237411499023 0.31458744406700134 2
