mjdmean mag dmag band
55333.53515625 16.0279483795166 0.05062555894255638 1
55333.53515625 15.762174606323242 0.1379861682653427 2
55524.5703125 16.000320434570312 0.054870180785655975 1
55524.5703125 16.009742736816406 0.1860344111919403 2
56796.40234375 16.016416549682617 0.04764394834637642 1
56796.40234375 15.898869514465332 0.1716952621936798 2
56986.8359375 16.069948196411133 0.058272942900657654 1
56986.8359375 15.772772789001465 0.1859145164489746 2
57155.29296875 16.055437088012695 0.050105318427085876 1
57155.29296875 16.413272857666016 0.2785603702068329 2
57348.828125 16.108922958374023 0.05298609659075737 1
57348.828125 15.837136268615723 0.16349948942661285 2
57517.41015625 16.048105239868164 0.05005459114909172 1
57517.44140625 15.856213569641113 0.17026251554489136 2
57714.3515625 16.164321899414062 0.04341668263077736 1
57714.3515625 15.75290584564209 0.1262962371110916 2
57876.09765625 16.11195182800293 0.04800089821219444 1
57876.09765625 16.14369010925293 0.20451603829860687 2
58080.046875 16.0477294921875 0.05116685479879379 1
58080.046875 16.136478424072266 0.24331793189048767 2
58238.09765625 16.073040008544922 0.05137530714273453 1
58238.09765625 16.07065773010254 0.21998627483844757 2
58447.15234375 16.028093338012695 0.051677558571100235 1
58602.296875 15.999722480773926 0.04694671556353569 1
58602.296875 16.02404022216797 0.19639064371585846 2
58809.875 16.07030487060547 0.052955128252506256 1
58809.875 15.906846046447754 0.20328673720359802 2
58968.07421875 16.05689811706543 0.048902444541454315 1
59175.515625 16.108440399169922 0.053554899990558624 1
