mjdmean mag dmag band
55256.015625 16.477901458740234 0.08814747631549835 1
55256.015625 16.21450424194336 0.2387569546699524 2
55447.171875 16.32875633239746 0.0785297304391861 1
55447.171875 15.981850624084473 0.2049577385187149 2
56718.05078125 16.470827102661133 0.08679275214672089 1
56718.05078125 16.11834716796875 0.2426874190568924 2
56911.7890625 16.4680118560791 0.08461668342351913 1
56911.7890625 16.00499725341797 0.2254951447248459 2
57078.53125 16.267242431640625 0.07373858988285065 1
57272.5 16.2614688873291 0.05738610401749611 1
57272.5 16.04005241394043 0.2066766768693924 2
57439.14453125 16.239267349243164 0.0737457349896431 1
57439.14453125 16.16804313659668 0.2783457934856415 2
57638.25 16.331459045410156 0.07422351092100143 1
57803.33203125 16.407629013061523 0.08140713721513748 1
58005.0703125 16.385940551757812 0.07958081364631653 1
58005.0703125 15.63757610321045 0.16720527410507202 2
58160.3984375 16.2885684967041 0.08711520582437515 1
58369.4609375 16.3444881439209 0.07640452682971954 1
58369.4609375 15.869215965270996 0.20354092121124268 2
58526.1328125 16.24099349975586 0.07410679757595062 1
58733.546875 16.197904586791992 0.06701803207397461 1
58733.546875 15.95598030090332 0.24358856678009033 2
58891.671875 16.225818634033203 0.06720857322216034 1
59099.48046875 16.38205909729004 0.07729008048772812 1
59099.48046875 16.247682571411133 0.3036571741104126 2
