mjdmean mag dmag band
55216.48046875 16.193044662475586 0.06295062601566315 1
55216.48046875 15.874334335327148 0.16713570058345795 2
55393.76171875 16.244810104370117 0.0554930716753006 1
55393.76171875 16.15688133239746 0.1816299855709076 2
55582.83203125 16.22557258605957 0.06797250360250473 1
55582.83203125 16.1705265045166 0.22734852135181427 2
56678.890625 16.262842178344727 0.07673923671245575 1
56857.19140625 16.187816619873047 0.0634414330124855 1
56857.2578125 15.810883522033691 0.1830027550458908 2
57043.484375 16.257808685302734 0.07166694104671478 1
57043.484375 15.996288299560547 0.22960329055786133 2
57216.05078125 16.268796920776367 0.06842051446437836 1
57406.3359375 16.29294204711914 0.07494675368070602 1
57406.26953125 16.389606475830078 0.33556652069091797 2
57577.71484375 16.205488204956055 0.062350500375032425 1
57771.9921875 16.288156509399414 0.07507845759391785 1
57771.9921875 16.031612396240234 0.2586791515350342 2
57936.8515625 16.19300079345703 0.04418556019663811 1
57936.8515625 15.938942909240723 0.16522499918937683 2
58137.71875 16.010475158691406 0.05036630854010582 1
58137.71875 16.271011352539062 0.26830413937568665 2
58298.7578125 16.23792839050293 0.06265250593423843 1
58298.7578125 16.30984878540039 0.30935126543045044 2
58505.51953125 16.22624397277832 0.07086087763309479 1
58505.51953125 16.065828323364258 0.26259520649909973 2
58662.93359375 16.200725555419922 0.06097254157066345 1
58867.50390625 16.193313598632812 0.05566544458270073 1
58867.50390625 16.03945541381836 0.2254062443971634 2
59028.55859375 16.091039657592773 0.05643801763653755 1
