|source_label|target_dist|        x|        y|      flux|         dx|         dy|     dflux|        qf|     rchi2|  fracflux|   fluxlbs| dfluxlbs|     fwhm|  spread_model|dspread_model|   fluxiso|          xiso|          yiso|          sky|       ra|      dec|coadd_id|band|          unwise_detid|  nm|primary|flags_unwise|flags_info|epoch|forward|   mjdmin|   mjdmax|  mjdmean|       mag|       dmag|flags_unwise_bits|                      flags_unwise_descr|flags_info_bits|flags_info_descr|
|        char|      float|    float|    float|     float|      float|      float|     float|     float|     float|     float|     float|    float|    float|         float|        float|     float|         float|         float|        float|    float|    float|    char|long|                  char|long|   long|        long|      long| long|   long|    float|    float|    float|     float|      float|             char|                                    char|           char|            char|
|            |     arcsec|      pix|      pix|      nMgy|        pix|        pix|      nMgy|          |          |          |      nMgy|     nMgy|      pix|              |             |          |              |              |         nMgy|      deg|      deg|        |    |                      |    |       |            |          |     |       |        d|        d|        d|       mag|        mag|                 |                                        |               |                |
|        null|       null|     null|     null|      null|       null|       null|      null|      null|      null|      null|      null|     null|     null|          null|         null|      null|          null|          null|         null|     null|     null|    null|null|                  null|null|   null|        null|      null| null|   null|     null|     null|     null|      null|       null|             null|                                    null|           null|            null|
         1.14    63.12018 1856.0702  461.8836   250.0849  0.14253074  0.13663805  20.457304        1.0  0.8226652 0.69518965  246.24283 20.868826 2.5133703   -0.005058408  0.0030663016  250.09602  -0.0034933104      0.0329256    -1.3472048 138.42892 67.267685 1373p666    1 1373p666w1o0023834e000   12       1            0          0     0       0 55294.105 55298.406 55296.258  16.504782  0.08901369                                                                                             
          2.1  0.92340684 1870.5354 444.49164  681.90106  0.20202312  0.19331618   74.20906        1.0 0.58309984 0.62801504   668.8461  76.10557 2.7758768  -0.0022618175  0.0040774425  681.90265   0.0035504566  -0.0063510644    -7.2536035  138.4638 67.278496 1373p666    2 1373p666w2o0024197e000   11       1           32          0     0       0  55294.37 55298.406  55296.39  15.415696  0.11862689                 5                            circular halo                                  
          2.2   10.282426  1871.778  440.6321  206.14793   0.6642252  0.63555706    73.7176        1.0  0.6810819  0.3082637  203.62895  75.60617 2.7736816   -0.011652052   0.014117024  206.35152   -0.016145328     -1.0169681       -7.4284 138.47148  67.27939 1373p666    2 1373p666w2o0045179e000   11       1           32          0     0       0  55294.37 55298.406  55296.39  16.714552  0.40620247                 5                            circular halo                                  
          2.3   11.040694 1867.9581  447.1214  223.39113  0.66389436  0.63182664   79.55524        1.0 0.53394157 0.34830257  206.90604 81.421646 2.7698522  -0.0027800798   0.013993273  220.59152     0.36387855    -0.09970102      -6.58927 138.45853  67.27656 1373p666    2 1373p666w2o0046491e000   10       1           32          0     0       0  55294.37 55298.406  55296.39  16.627335  0.40437308                 5                            circular halo                                  
          2.4   15.841507 1874.1517   448.866  245.18768   0.5776702   0.5556421   76.78464        1.0  0.5377697 0.43062937  215.38231  78.64399 2.7704453    -0.01455003   0.012850499  245.44353    -0.18658857     0.25216496    -7.4794316 138.45529  67.28132 1373p666    2 1373p666w2o0045185e000   10       1           32          0     0       0  55294.37 55298.406  55296.39  16.526253  0.35183576                 5                            circular halo                                  
          2.5   17.586483 1877.1329  444.0592  274.48184   0.5071557  0.48256484   74.57158        1.0 0.47298902 0.41493377  266.12576  76.41308 2.7698107   0.0025998354   0.010473811   274.5531  -0.0041771224    0.026337497    -7.8248715  138.4649  67.28352 1373p666    2 1373p666w2o0042155e000   11       1           32          0     0       0  55294.37 55298.406  55296.39  16.403715    0.302571                 5                            circular halo                                  
          2.6   22.921898 1874.8297 436.96054  240.14607   0.5798701   0.5467397  74.572914        1.0  0.9763975 0.31826362  245.55536  76.42564 2.7699802    0.011111081   0.012498324  240.32045      1.0134753    -0.06504562    -7.2966967 138.47887  67.28166 1373p666    2 1373p666w2o0042144e000   11       1           32          0     0       0  55294.37 55298.406  55296.39  16.548811   0.3486663                 5                            circular halo                                  
          2.7   24.563705 1864.7375  437.6076  222.39403  0.63391495   0.5941505   75.45462        1.0 0.40825835 0.30430388  219.16011  77.37314  2.774228   -0.004913509   0.012922652  223.25778     0.17641367     0.37861657     -7.888407  138.4772  67.27397 1373p666    2 1373p666w2o0045170e000   10       1           32          0     0       0  55294.37 55298.406  55296.39  16.632193  0.38357165                 5                            circular halo                                  
          2.8   30.430788 1869.6355 455.23657   607.5653   0.2356179  0.22610722   77.45147        1.0 0.87110245  0.7014926  571.39154  79.32593 2.7732215   0.0050837398  0.0048960005   607.6046   -0.010253272   0.0065461816    -6.3753653 138.44254 67.277954 1373p666    2 1373p666w2o0024198e000   10       1           32          0     0       0  55294.37 55298.406  55296.39  15.541018   0.1391651                 5                            circular halo                                  
          2.9    35.87569 1883.7345 445.39017  257.29404   0.5341142  0.51058817   73.76341        1.0  0.6224882 0.39955157  241.42012  75.59106 2.7742364    0.005141735   0.010853272  257.30972    -0.03056193    0.011389367     -8.251954 138.46251  67.28858 1373p666    2 1373p666w2o0042195e000   11       1           32          0     0       0  55294.37 55298.406  55296.39  16.473927   0.3202435                 5                            circular halo                                  
