|source_label|target_dist|        x|        y|      flux|         dx|         dy|     dflux|        qf|     rchi2|   fracflux|   fluxlbs|  dfluxlbs|     fwhm|  spread_model|dspread_model|   fluxiso|          xiso|          yiso|        sky|       ra|      dec|coadd_id|band|          unwise_detid|  nm|primary|flags_unwise|flags_info|epoch|forward|   mjdmin|   mjdmax|  mjdmean|       mag|       dmag|flags_unwise_bits|                      flags_unwise_descr|flags_info_bits|flags_info_descr|
|        char|      float|    float|    float|     float|      float|      float|     float|     float|     float|      float|     float|     float|    float|         float|        float|     float|         float|         float|      float|    float|    float|    char|long|                  char|long|   long|        long|      long| long|   long|    float|    float|    float|     float|      float|             char|                                    char|           char|            char|
|            |     arcsec|      pix|      pix|      nMgy|        pix|        pix|      nMgy|          |          |           |      nMgy|      nMgy|      pix|              |             |          |              |              |       nMgy|      deg|      deg|        |    |                      |    |       |            |          |     |       |        d|        d|        d|       mag|        mag|                 |                                        |               |                |
|        null|       null|     null|     null|      null|       null|       null|      null|      null|      null|       null|      null|      null|     null|          null|         null|      null|          null|          null|       null|     null|     null|    null|null|                  null|null|   null|        null|      null| null|   null|     null|     null|     null|      null|       null|             null|                                    null|           null|            null|
          1.1   24.457767  492.5626 1434.4939  172.99734  0.21016268  0.20038128  20.915836        1.0  0.7532631  0.20587757  167.38713  21.330177 2.5022013   0.0053802133  0.0044418005  172.94713   -0.045912605   -0.021231862   -5.977307 185.22147 17.767487 1855p181    1 1855p181w1o0033665e000   12       1           33          0     0       0 55358.535 55366.605  55362.57  16.904902  0.13191363               0,5 bright star core and wings,circular halo                                  
          1.2   32.603115 493.84576 1430.9219  558.89905  0.06487987  0.06264696  21.018232  0.9999999 0.96719533  0.46417725  549.08246  21.427406 2.4929578   0.0037326813  0.0014139635  558.84717   0.0025030328   -0.009517968   -4.800991 185.22433 17.768473 1855p181    1 1855p181w1o0006686e000   13       1           33          0     0       0 55358.535 55366.605  55362.57  15.631666  0.04085003               0,5 bright star core and wings,circular halo                                  
          1.3   37.919224 499.90463 1429.1296  249.76683  0.14447239  0.13798425  21.044134        1.0 0.50106275   0.2644375  235.01846  21.453602 2.4930787   0.0010988116  0.0031521225  249.78212    0.014731902  -0.0032856788   -5.349634 185.22575 17.773102 1855p181    1 1855p181w1o0033687e000   12       1           33          0     0       0 55358.535 55366.605  55362.57  16.506163  0.09169623               0,5 bright star core and wings,circular halo                                  
          1.4    38.79131   492.879 1428.8422  236.03435  0.15305579  0.14719918   20.99575        1.0 0.83315015   0.2688231  224.33372  21.409983 2.4937272    0.011788845    0.00346369  236.03183  -0.0060908147    0.015857464  -3.4933672   185.226 17.767736 1855p181    1 1855p181w1o0033664e000   12       1           33          0     0       0 55358.535 55366.605  55362.57  16.567562  0.09683442               0,5 bright star core and wings,circular halo                                  
          1.5    42.78524 485.14606  1431.813  288.57294  0.12396044 0.118885495  20.669712        1.0  0.6402415   0.3981618  277.76523  21.083422 2.4944773   0.0015373826  0.0026718087  288.56757    0.014484884  -0.0012319987  -2.6755943 185.22363 17.761826 1855p181    1 1855p181w1o0006567e000   13       1           33          0     0       0 55358.535 55366.605  55362.57  16.349361  0.07790179               0,5 bright star core and wings,circular halo                                  
          1.6    43.39732 494.22794 1458.1063   435.1741  0.08217552 0.078723535  20.682865        1.0  1.3510227  0.19373599  463.35965  21.093536 2.4941022   0.0039682984  0.0017866404  435.13654    0.018237473   -0.014033647   -24.01535 185.20253 17.768726 1855p181    1 1855p181w1o0033668e000   14       1           33          0     0       0 55358.535 55366.605  55362.57  15.903342 0.051641546               0,5 bright star core and wings,circular halo                                  
          1.7    47.72517 497.19873 1459.8246   702.9318 0.051681355 0.049577966   21.23637        1.0    7.41815  0.23836929   761.4911  21.658766 2.4948294    0.010053754  0.0011700222  702.89624  -0.0026354867  -0.0077491114  -30.806683 185.20114 17.770992 1855p181    1 1855p181w1o0006717e000   13       1           33          0     0       0 55358.535 55366.605  55362.57  15.382717  0.03281134               0,5 bright star core and wings,circular halo                                  
          1.8    47.85048 481.75473 1433.1948  142.19162   0.2526636  0.24069948  20.549383        1.0 0.76185656  0.25838897  130.86035  20.959364 2.4957633    0.012315273  0.0056125936  142.18385    0.022309627   -0.006965199  -2.5149858 185.22252 17.759233 1855p181    1 1855p181w1o0033631e000   13       1           33          0     0       0 55358.535 55366.605  55362.57  17.117815  0.15801573               0,5 bright star core and wings,circular halo                                  
          1.9    59.02052 478.17075 1453.7042  215.13698  0.16375652   0.1556578  20.193455        1.0 0.57183313  0.24748705  201.05428  20.604403  2.496939   0.0033926368   0.003486535  215.17365    0.007921365    0.009985922  -6.2599955 185.20609 17.756468 1855p181    1 1855p181w1o0033620e000   14       1           33          0     0       0 55358.535 55366.605  55362.57  16.668213  0.10221159               0,5 bright star core and wings,circular halo                                  
         1.10   59.022785 485.91562 1423.7942  156.70267  0.22830895  0.21968912  20.591255        1.0 0.56046355    0.305851    139.833  20.995703 2.4943497     0.00978595   0.005035567  156.70781  0.00088655076   -0.005357258 -0.16459714 185.23006 17.762424 1855p181    1 1855p181w1o0033641e000   13       1           33          0     0       0 55358.535 55366.605  55362.57  17.012308  0.14349908               0,5 bright star core and wings,circular halo                                  
         1.11    62.74896  478.4343 1428.5037  161.45398  0.22148149  0.21368039  20.587538  1.0000001 0.47987598  0.33636644  154.81999  20.996342 2.5021858    0.001285851  0.0046053897  161.45586     0.00434201   0.0068743196  -1.1672449 185.22629 17.756702 1855p181    1 1855p181w1o0033619e000   13       1           33          0     0       0 55358.535 55366.605  55362.57  16.979877  0.13920364               0,5 bright star core and wings,circular halo                                  
          2.1     23.7106  492.4251 1434.8689  307.20413  0.42620024  0.40671647  71.103546 0.99999994 0.28582868  0.22412999    320.605   72.86662  2.745799   -0.003433168   0.008870351  306.79312    0.067445174    0.060810205   -16.52316 185.22116 17.767382 1855p181    2 1855p181w2o0039110e000   13       1           33          0     0       0 55358.535 55366.605  55362.57  16.281433   0.2559351               0,5 bright star core and wings,circular halo                                  
          2.2   24.636236 499.12204 1433.9271  281.48862  0.46291712  0.44064313   70.27816        1.0 0.52973074  0.17888229  274.85596   71.99417 2.7430425    0.014365315   0.010308149  281.46738   0.0055194944  -0.0018105765  -18.289944 185.22191 17.772497 1855p181    2 1855p181w2o0044736e000   14       1           33          0     0       0 55358.535 55366.605  55362.57  16.376348  0.27692428               0,5 bright star core and wings,circular halo                                  
          2.3   33.977707  493.4627 1430.4995   752.1946  0.17967176  0.17282145   74.08706        1.0 0.29449934  0.43870702  759.70105   75.84271 2.7495484   0.0007162094  0.0037414928    752.206   0.0029490748   0.0041032457  -14.075982 185.22467 17.768179 1855p181    2 1855p181w2o0006641e000   13       1           33          0     0       0 55358.535 55366.605  55362.57  15.309175  0.10728689               0,5 bright star core and wings,circular halo                                  
          2.4   41.794594 491.02237  1428.295  247.06308   0.5398795   0.5196536  72.358536 0.99999994 0.40352526  0.21958685   257.5153   74.08283 2.7451718    0.006476879   0.011320163  247.05069     0.02510863  -0.0108158365  -12.457374 185.22644  17.76632 1855p181    2 1855p181w2o0039104e000   13       1           33          0     0       0 55358.535 55366.605  55362.57   16.51798  0.32757515               0,5 bright star core and wings,circular halo                                  
          2.5    43.09372  484.9179 1431.8937  409.73343  0.32549062  0.31154644   72.46383        1.0  0.7853293  0.35489938  453.46448   74.19205 2.7430708  -0.0009393096  0.0068384875  409.72177   0.0051294407   -0.007902374  -12.659251 185.22356 17.761652 1855p181    2 1855p181w2o0039074e000   13       1           33          0     0       0 55358.535 55366.605  55362.57  15.968746  0.19405945               0,5 bright star core and wings,circular halo                                  
          2.6   43.753643 494.99704 1458.3276   795.8268  0.16553949  0.15906043   71.36635        1.0  1.7971234  0.22282939  816.48645  73.091606 2.7455726    0.015914738  0.0037011928   795.8356    0.009705188    0.017830005  -26.449823 185.20235 17.769314 1855p181    2 1855p181w2o0039120e000   14       1           33          0     0       0 55358.535 55366.605  55362.57  15.247953 0.097626425               0,5 bright star core and wings,circular halo                                  
          2.7   48.676125  486.8171 1457.3236  428.71222   0.3033126  0.28978944   70.39412  0.9999999  1.4995579  0.18385413  426.78244   72.11839  2.746339    0.021216631  0.0071651735  428.76364     0.00904292    0.021315645  -24.796366 185.20316 17.763067 1855p181    2 1855p181w2o0047875e000   14       1           33          0     0       0 55358.535 55366.605  55362.57  15.919585  0.17990538               0,5 bright star core and wings,circular halo                                  
          2.8    51.37259 478.38303 1447.1687  286.80603  0.45040244  0.43360865   70.03066        1.0 0.59874547  0.21175215   263.2097  71.766045 2.7459812     0.01130569   0.009717133  286.75253     0.02557261    0.010628096  -17.084797 185.21132  17.75664 1855p181    2 1855p181w2o0039039e000   14       1           33          0     0       0 55358.535 55366.605  55362.57   16.35603   0.2705745               0,5 bright star core and wings,circular halo                                  
          2.9    58.16568 478.71378 1453.9828  370.80707  0.34748107  0.33297822   69.97984        1.0 0.39463925  0.22715415  330.14682   71.72115 2.7441773   0.0056197643  0.0073414524  370.79953  -0.0073321317   0.0037678434   -21.09823 185.20586 17.756882 1855p181    2 1855p181w2o0039046e000   14       1           33          0     0       0 55358.535 55366.605  55362.57   16.07713  0.20738949               0,5 bright star core and wings,circular halo                                  
         2.10   60.788666 478.19196 1430.0491  214.12476   0.6229644   0.5996593   72.42824  1.0000001  0.5699415  0.26244792  239.39839   74.15379 2.7434351   0.0047295094   0.013162207   214.1402   -0.039042864   -0.020559961    -9.34839 185.22505 17.756516 1855p181    2 1855p181w2o0044697e000   13       1           33          0     0       0 55358.535 55366.605  55362.57  16.673332  0.38230717               0,5 bright star core and wings,circular halo                                  
          3.1   31.141489 507.77078 1443.2009  170.37904   0.2742256  0.26219678  25.834452        1.0  1.8940358  0.08844454  148.23775   26.41563 2.6307778    0.011227429   0.005798077  170.42438     0.10128942  -0.0018599291   20.522682 185.21446  17.77909 1855p181    1 1855p181w1o0006036e001   10       1           33          0     1       1 55547.785 55557.973  55552.88   16.92146  0.16590881               0,5 bright star core and wings,circular halo                                  
          3.2    33.45809 493.79453 1430.6147   548.3888  0.08571736   0.0805239   25.97349        1.0  1.5736408  0.44607258  546.62994  26.547834  2.633277    0.007638097  0.0017727625  548.47107  -0.0056688995  -0.0151642775    6.012678 185.22458 17.768433 1855p181    1 1855p181w1o0005911e001   10       1           33          0     1       1 55547.785 55557.973  55552.88  15.652279  0.05146257               0,5 bright star core and wings,circular halo                                  
          3.3    35.55497  508.4664 1447.3042   150.4511  0.31892565   0.2986668  26.173735        1.0  1.9571264 0.059702296  68.915985  26.759829 2.6339223     0.03422749  0.0086437445  150.51979     0.11915522    0.018469412   29.059296 185.21117 17.779617 1855p181    1 1855p181w1o0006044e001   10       1           33          0     1       1 55547.785 55557.973  55552.88   17.05651  0.19082469               0,5 bright star core and wings,circular halo                                  
          3.4    37.33998  499.7334 1429.3037   264.6186  0.17440148  0.16703874  25.441416 0.99999994 0.72719103  0.24512456  269.88855  26.011024 2.6327028   0.0045095086   0.003487829  264.62634   -0.009234276   0.0021837652    6.818675 185.22562 17.772972 1855p181    1 1855p181w1o0005968e001   10       1           33          0     1       1 55547.785 55557.973  55552.88  16.443449  0.10471015               0,5 bright star core and wings,circular halo                                  
          3.5   42.566986 485.30823 1431.7577  202.38866   0.2308725  0.21349825  25.341654  0.9999999  1.5987921  0.28879374  208.29178  25.901648 2.6320815   -0.013773382  0.0048575522  202.10838     0.13815674    -0.09905919    3.825858 185.22368  17.76195 1855p181    1 1855p181w1o0030057e001   10       1           33          0     1       1 55547.785 55557.973  55552.88  16.734535  0.13666536               0,5 bright star core and wings,circular halo                                  
          3.6    46.38367 497.24484 1459.3342   843.5432 0.058195252 0.054359533  26.713253        1.0    5.16821  0.25150102   789.5065  27.292171 2.6329668    0.011053443    0.00118989  843.63196   0.0025117595    0.008143177    38.20996 185.20154 17.771029 1855p181    1 1855p181w1o0005936e001   10       1           33          0     1       1 55547.785 55557.973  55552.88 15.1847315 0.034394506               0,5 bright star core and wings,circular halo                                  
          3.7   51.208412  486.3356  1458.109  214.39375  0.20899184  0.19618891  24.762844  1.0000002   2.232663  0.13739794   194.6126  25.337234 2.6304867    0.019887865   0.004817752  214.39421   -0.008286399   0.0039177416    19.25718 185.20253 17.762697 1855p181    1 1855p181w1o0005823e001   11       1           33          0     1       1 55547.785 55557.973  55552.88   16.67197  0.12596656               0,5 bright star core and wings,circular halo                                  
          3.8   54.434433 505.52554 1460.0862   468.9609  0.10478755  0.09916463  27.129349        1.0    6.14857  0.10902966  360.06085  27.738186 2.6309507     0.02592802  0.0026002752  469.04474    -0.09045452   -0.003942233   55.953438 185.20091 17.777353 1855p181    1 1855p181w1o0006025e001   10       1           33          0     1       1 55547.785 55557.973  55552.88  15.822159  0.06287999               0,5 bright star core and wings,circular halo                                  
          3.9   61.318085  512.0984 1458.3881   533.0941  0.09470618  0.09010187  27.997755        1.0   11.14462  0.09563733  435.29715  28.604712 2.6325982    0.030243933  0.0024856753   533.7362     -0.2026242   -0.026316555    52.37233 185.20227 17.782375 1855p181    1 1855p181w1o0006094e001    9       1           33          0     1       1 55547.785 55557.973  55552.88   15.68299 0.057074644               0,5 bright star core and wings,circular halo                                  
          4.1    33.62063 493.76703 1430.5603   574.2415  0.29155016  0.27842632   87.96396  0.9999999 0.68864113  0.33747935   561.9055   90.35061 2.8707225   0.0083473325  0.0058629513  574.28687   -0.007955439    -0.01865193  -7.4684224 185.22462 17.768412 1855p181    2 1855p181w2o0032319e001   11       1           33          0     1       1 55547.785 55557.973  55552.88  15.602263  0.16763565               0,5 bright star core and wings,circular halo                                  
          4.2   39.727177 499.65744 1428.3936   348.3275  0.49113846  0.46098775  88.417114  1.0000001 0.45683652  0.21816379  371.32404   90.76583 2.8711433  -0.0015608072   0.009302754  348.31052  -0.0076926043  -0.0020810547  -7.2023506 185.22635 17.772915 1855p181    2 1855p181w2o0032341e001   10       1           33          0     1       1 55547.785 55557.973  55552.88  16.145031  0.28175488               0,5 bright star core and wings,circular halo                                  
          4.3   46.628613  497.2115 1459.4249  1059.9163  0.16116162  0.15382388    89.6507 0.99999994  0.6101709  0.21547425  1101.7559   92.05295  2.870526   0.0070800185  0.0032174862   1059.812   0.0005425586    0.006312627   10.216711 185.20146 17.771004 1855p181    2 1855p181w2o0005721e001   11       1           33          0     1       1 55547.785 55557.973  55552.88  14.936821   0.0920546               0,5 bright star core and wings,circular halo                                  
          4.4   61.264492  485.0343 1423.3635      309.6   0.5421682   0.5293472   89.22441 0.99999994 0.39065143   0.3053282  281.49875   91.60658 2.8694007   -0.007403016   0.010968374  309.42645  -0.0066685383    -0.28157437   -7.478989 185.23041 17.761751 1855p181    2 1855p181w2o0032280e001   10       1           32          0     1       1 55547.785 55557.973  55552.88  16.272997  0.32202277                 5                            circular halo                                  
          4.5    65.88259  512.8589 1459.9589  838.29004  0.21082807  0.19986528  92.851265        1.0  1.5968351 0.089538835   857.8378  95.304886 2.8671296  -0.0015864372    0.00416272    838.058  -0.0026506209   -0.005757968   28.793468   185.201 17.782955 1855p181    2 1855p181w2o0005881e001   10       1           33          0     1       1 55547.785 55557.973  55552.88  15.191514   0.1207545               0,5 bright star core and wings,circular halo                                  
          5.1    9.950888  499.9837 1441.6245  134.81668  0.35538515   0.3332427  26.132355        1.0 0.96500146   0.0956813  143.62762  26.732508  2.647952  -0.0010660887   0.007157037  134.96078    0.019347288   -0.083849795   18.785767 185.21573 17.773146 1855p181    1 1855p181w1o0004968e002   10       1           33          0     2       1 56646.574 56651.582  56649.08   17.17564  0.21315183               0,5 bright star core and wings,circular halo                                  
          5.2   25.844322 492.28638 1434.0679  190.13232  0.25291768  0.24936813   26.58527        1.0  1.0116092  0.20791495  187.66928  27.166407 2.6456413    0.008502781   0.005316053  189.99556     0.14120166   -0.044731453   9.5754795  185.2218 17.767277 1855p181    1 1855p181w1o0025353e002   10       1           33          0     2       1 56646.574 56651.582  56649.08   16.80236  0.15281428               0,5 bright star core and wings,circular halo                                  
          5.3   28.586224  501.5808 1451.5359   328.9044  0.14749345  0.14046785  26.736086  1.0000001  3.1817133  0.13212907   247.4581  27.354225 2.6513176     0.01721996  0.0032558946  329.09717   -0.008599778   -0.013850525    35.85493 185.20778 17.774353 1855p181    1 1855p181w1o0004985e002   10       1           33          0     2       1 56646.574 56651.582  56649.08  16.207325  0.08845284               0,5 bright star core and wings,circular halo                                  
          5.4   29.327766  498.3819 1452.9766   439.5816  0.10823493  0.10672214  26.584705        1.0  2.2010448  0.17982808  362.05774  27.192272 2.6461966    0.008439362   0.002297014  439.69214    0.010741685  -0.0075043775   32.437595 185.20663 17.771906 1855p181    1 1855p181w1o0004962e002   10       1           33          0     2       1 56646.574 56651.582  56649.08  15.892402  0.06574264               0,5 bright star core and wings,circular halo                                  
          5.5   31.431458 504.80777 1450.3014  335.72348  0.14642268   0.1385328  27.110983 0.99999994  1.3998996  0.12344311   261.5485  27.728043 2.6478426    0.008853078   0.003031226  335.83325   -0.022874517    0.015026886   35.884216 185.20877  17.77682 1855p181    1 1855p181w1o0005010e002    9       1           33          0     2       1 56646.574 56651.582  56649.08  16.185045  0.08786881               0,5 bright star core and wings,circular halo                                  
          5.6   33.312992 493.92023 1430.6411   632.8026 0.077037446  0.07594069  27.934801        1.0  0.8051418   0.4785214  633.45166  28.550604 2.6479156    0.005261481  0.0016781358   633.3019   0.0044791256   -0.015293724    8.746983 185.22455  17.76853 1855p181    1 1855p181w1o0004920e002    9       1           33          0     2       1 56646.574 56651.582  56649.08  15.496829 0.047960553               0,5 bright star core and wings,circular halo                                  
          5.7   36.659916 500.04874 1429.6423   292.3746   0.1634895  0.15807158  27.205751        1.0  1.2599931  0.26193413  283.52313  27.830051 2.6477962    0.005046785  0.0034872324  292.45325   0.0017366495   -0.015385978   10.180138 185.22534 17.773212 1855p181    1 1855p181w1o0004967e002    8       1           33          0     2       1 56646.574 56651.582  56649.08  16.335152  0.10132195               0,5 bright star core and wings,circular halo                                  
          5.8    41.66464 510.91415 1447.0555   421.5464 0.117429204 0.109320775  26.721954        1.0  4.1291976   0.1553123  344.50223  27.319145  2.644031     0.02393186  0.0027906233  421.62045     0.06390575   -0.021892866   33.183052 185.21136 17.781488 1855p181    1 1855p181w1o0005051e002   10       1           33          0     2       1 56646.574 56651.582  56649.08  15.937886  0.06891756               0,5 bright star core and wings,circular halo                                  
          5.9    43.00115  485.0257 1431.8265  218.08556  0.22618881  0.21374184  26.818485  0.9999999  1.9393162   0.3075012   218.8308  27.413803 2.6450145   -0.022794843  0.0052873227  218.73372     0.37422296    0.039805576    6.183952 185.22362 17.761734 1855p181    1 1855p181w1o0004841e002    9       1           33          0     2       1 56646.574 56651.582  56649.08  16.653433  0.13419466               0,5 bright star core and wings,circular halo                                  
         5.10     47.3175 497.93472 1459.6292   993.0457 0.049679693 0.047607053    27.2192        1.0  13.777175  0.27569008   870.4911  27.838476  2.648005    0.019176126  0.0011284894   993.2635   -0.011884481   -0.027779363    41.86881  185.2013 17.771555 1855p181    1 1855p181w1o0004949e002   10       1           33          0     2       1 56646.574 56651.582  56649.08  15.007577  0.02976726               0,5 bright star core and wings,circular halo                                  
         5.11   48.687798 508.04498  1455.881    445.454  0.11467233  0.10917976  28.235851        1.0   6.314762  0.11267654   384.7183  28.854012   2.64439    0.017701268  0.0026018675   445.3779   -0.013622499   -0.013929704    49.49973 185.20428 17.779284 1855p181    1 1855p181w1o0005038e002    9       1           33          0     2       1 56646.574 56651.582  56649.08  15.877993  0.06891358               0,5 bright star core and wings,circular halo                                  
         5.12    59.33499   478.042 1453.7128   231.6255  0.20883422  0.19502755  27.193195        1.0 0.79179347  0.23761074  235.94923  27.808575 2.6467733  -0.0015896559  0.0044035693  231.73839   -0.014508961    -0.19075407   12.574171 185.20607 17.756369 1855p181    1 1855p181w1o0025326e002    8       1           33          0     2       1 56646.574 56651.582  56649.08  16.588034  0.12805763               0,5 bright star core and wings,circular halo                                  
          6.1    32.90763 493.81863 1430.8146   647.2767  0.34235245  0.31972852  113.13439  0.9999999 0.33775058   0.3826335    672.267  116.21175 2.8887734  0.00037753582   0.006719014   647.2767   0.0017580392   -0.002535679  -16.530098 185.22441 17.768452 1855p181    2 1855p181w2o0026806e002   10       1           33          0     2       1 56646.574 56651.582  56649.08  15.472275  0.19173935               0,5 bright star core and wings,circular halo                                  
          6.2   37.871128  499.7471 1429.1082  357.84482  0.60991967  0.59022903  114.43552        1.0   2.140132  0.22504193  423.28418  117.48908  2.888625   -0.015898705   0.013312632  350.38754     0.93697214       0.850432  -16.760254 185.22577 17.772982 1855p181    2 1855p181w2o0026828e002    9       1           33          0     2       1 56646.574 56651.582  56649.08  16.115763  0.35982835               0,5 bright star core and wings,circular halo                                  
          6.3   41.727158  485.3143 1432.1968   584.7215  0.37987605  0.36618948  116.79744        1.0  0.8503325  0.40963438   547.7176   119.9046 2.8897555   0.0022745728   0.007707724   584.7477    0.023627136   0.0025580688  -15.027507 185.22331 17.761953 1855p181    2 1855p181w2o0026774e002    9       1           33          0     2       1 56646.574 56651.582  56649.08  15.582627     0.21983               0,5 bright star core and wings,circular halo                                  
          6.4   46.475544 497.22183 1459.3688  1416.5353  0.15722863  0.15536648  121.64028        1.0  1.5346446   0.2772774   1393.273  124.81496 2.8907928    0.017670333   0.003619709  1416.5597  -0.0058677015   0.0031061345   -7.324912  185.2015 17.771011 1855p181    2 1855p181w2o0004748e002    7       1           33          0     2       1 56646.574 56651.582  56649.08  14.621931  0.09346417               0,5 bright star core and wings,circular halo                                  
          6.5   61.194984  477.7095 1454.4578  471.63443  0.45786995  0.43260208  112.73335 0.99999994 0.33760363  0.25645557  507.42462  115.78353 2.8917353  -0.0004839301   0.008969605   470.6855        0.10646     0.19855703  -21.163017 185.20547 17.756115 1855p181    2 1855p181w2o0026753e002    8       1           33          0     2       1 56646.574 56651.582  56649.08  15.815987   0.2646394               0,5 bright star core and wings,circular halo                                  
          6.6   61.454502  478.8952 1428.6782  423.75104  0.52415246   0.5076195 119.072105  1.0000001 0.48643777   0.3898164  402.70737 122.326126 2.8897364  0.00080007315  0.0107305795   423.5931    0.046288975    0.035228103  -10.558603 185.22615 17.757055 1855p181    2 1855p181w2o0026757e002    8       1           33          0     2       1 56646.574 56651.582  56649.08  15.932223   0.3135199               0,5 bright star core and wings,circular halo                                  
          7.1   33.677612 493.47867  1430.608   583.1782 0.070155054    0.066482   22.89986  1.0000001  1.5116568   0.4760622   572.8167  23.404465 2.6048853   0.0068308115   0.001452727  583.10315    0.015701182    -0.01182971  -5.3033166 185.22458 17.768192 1855p181    1 1855p181w1o0006293e003   11       1           33          0     3       0  56823.34 56826.434 56824.887  15.585497 0.042655874               0,5 bright star core and wings,circular halo                                  
          7.2   38.052246 499.88693 1429.0752  271.42853  0.15347998  0.14768377   23.51952  0.9999999 0.63365096   0.2606611  269.13443  24.017284 2.5974839 -0.00038188696  0.0032692645  271.40173    0.008170679   -0.015093922  -6.1555405  185.2258 17.773088 1855p181    1 1855p181w1o0031114e003   11       1           33          0     3       0  56823.34 56826.434 56824.887  16.415861 0.094316535               0,5 bright star core and wings,circular halo                                  
          7.3   42.745018  493.9209 1457.8188  431.94177   0.1008128 0.094893456  24.109064 0.99999994  1.3315265  0.18080823  445.31378  24.633953 2.5986817   0.0065377355   0.002092329  431.91428   0.0023391643  0.00072695984  -16.434294 185.20276 17.768492 1855p181    1 1855p181w1o0031093e003   11       1           33          0     3       0  56823.34 56826.434 56824.887  15.911437 0.060664017               0,5 bright star core and wings,circular halo                                  
          7.4   43.421204  485.0395 1431.5892   326.2112  0.12461365  0.11758223  22.508995        1.0 0.60239553   0.4080885   310.3472  23.003727  2.602343    0.006064534  0.0025517654  326.18918   0.0046903985   -0.011996279   -3.383248  185.2238 17.761744 1855p181    1 1855p181w1o0006186e003   12       1           33          0     3       0  56823.34 56826.434 56824.887  16.216253 0.075036466               0,5 bright star core and wings,circular halo                                  
          7.5   45.415108  493.4215 1426.2526  123.63982   0.3284441  0.30583113  22.317589        1.0  0.6818886   0.1779194 106.784546   22.82117 2.6024222    0.010906696  0.0068753953 123.626144   -0.012129881    0.016513089  -3.6064348 185.22807 17.768154 1855p181    1 1855p181w1o0034999e003   12       1           33          0     3       0  56823.34 56826.434 56824.887  17.269604  0.19815172               0,5 bright star core and wings,circular halo                                  
