|source_label|target_dist|        x|        y|      flux|          dx|          dy|     dflux|        qf|     rchi2|  fracflux|   fluxlbs|  dfluxlbs|     fwhm|   spread_model|dspread_model|   fluxiso|          xiso|          yiso|         sky|       ra|         dec|coadd_id|band|          unwise_detid|  nm|primary|flags_unwise|flags_info|epoch|forward|   mjdmin|   mjdmax|  mjdmean|       mag|        dmag|flags_unwise_bits|flags_unwise_descr|flags_info_bits|flags_info_descr|
|        char|      float|    float|    float|     float|       float|       float|     float|     float|     float|     float|     float|     float|    float|          float|        float|     float|         float|         float|       float|    float|       float|    char|long|                  char|long|   long|        long|      long| long|   long|    float|    float|    float|     float|       float|             char|              char|           char|            char|
|            |     arcsec|      pix|      pix|      nMgy|         pix|         pix|      nMgy|          |          |          |      nMgy|      nMgy|      pix|               |             |          |              |              |        nMgy|      deg|         deg|        |    |                      |    |       |            |          |     |       |        d|        d|        d|       mag|         mag|                 |                  |               |                |
|        null|       null|     null|     null|      null|        null|        null|      null|      null|      null|      null|      null|      null|     null|           null|         null|      null|          null|          null|        null|     null|        null|    null|null|                  null|null|   null|        null|      null| null|   null|     null|     null|     null|      null|        null|             null|              null|           null|            null|
         1.14   28.537289  1039.729 1785.3541  136.86955   0.28440285   0.27490842  22.632418 0.99999994  0.4666529  0.6808037  114.46938  23.092373 2.4907537    0.0025012493   0.006105931  137.39105      0.2362504     0.32790908    15.931143 140.09085  0.012396543 1406p000    1 1406p000w1o0045539e000   11       1           32          0     0       0 55323.203 55326.312 55324.758  17.159233   0.18119842                 5      circular halo                                  
         1.15   29.247154 1050.2543  1783.297  230.02809   0.16992211   0.16334532  22.545713        1.0   0.536268  0.6742896  218.41083   23.00596  2.489472    0.0077309012  0.0036677504  229.89653   -0.022818217    0.022229496    18.506187 140.09242  0.020436212 1406p000    1 1406p000w1o0016190e000   11       1           32          0     0       0 55323.203 55326.312 55324.758  16.595549   0.10675887                 5      circular halo                                  
         1.16   30.206348 1052.9099 1784.3359  196.48819   0.19995624   0.19302359  22.576128        1.0  0.5593394 0.69384956  188.30486  23.031757 2.4885497     0.005846679  0.0042343563  196.55923    0.089192845     0.07465669     19.22002 140.09163  0.022464717 1406p000    1 1406p000w1o0034526e000   11       1           32          0     0       0 55323.203 55326.312 55324.758  16.766659   0.12530242                 5      circular halo                                  
         1.17   32.094784 1054.3889 1801.8198   99.52106   0.39258933    0.3786055  22.470097        1.0  0.4393443  0.7761055   89.18248  22.920124 2.4885986     0.005323112   0.008340126   99.52767    0.020961434 -0.00090501644      18.2263 140.07828  0.023594426 1406p000    1 1406p000w1o0045550e000   11       1           32          0     0       0 55323.203 55326.312 55324.758  17.505213   0.24943781                 5      circular halo                                  
         1.18     33.8041  1047.694 1781.0066   144.3441   0.27019513   0.25914675   22.45804        1.0  0.5398471  0.6079337  127.43617  22.914291 2.4859006    0.0067628026  0.0058525344  144.22618     0.10965483    -0.15024729    18.146782 140.09416  0.018480593 1406p000    1 1406p000w1o0041296e000   11       1           32          0     0       0 55323.203 55326.312 55324.758  17.101501   0.17030945                 5      circular halo                                  
         1.19    34.39361   1040.15 1782.4495  109.52499   0.36097643   0.34659606   22.68059        1.0  0.5040033 0.70052075   84.62513  23.131983 2.4905283      0.00562644   0.007654182  109.34714    -0.08227026     0.07948832    16.171328 140.09306  0.012718075 1406p000    1 1406p000w1o0045538e000   11       1           32          0     0       0 55323.203 55326.312 55324.758  17.401217   0.22813497                 5      circular halo                                  
         1.20    35.44415 1057.2571 1800.3046  153.48589    0.2616673   0.24724877  23.141127  1.0000001  0.7492096  0.6927568  141.81097  23.600718 2.4896588    0.0084293485   0.005676726  153.53658    0.015049173   0.0060739527    19.473091 140.07942  0.025785306 1406p000    1 1406p000w1o0016315e000   10       1           32          0     0       0 55323.203 55326.312 55324.758  17.034828   0.16495445                 5      circular halo                                  
         1.21    35.82833 1036.3701 1785.0155  108.00333   0.36005536   0.34588203  22.389957  1.0000001  0.5779408 0.68969077   83.97941  22.843185 2.4865959     0.013297617   0.008130983  108.02303   -0.050067265   -0.042660568    15.162572 140.09111  0.009830843 1406p000    1 1406p000w1o0041260e000   11       1           32          0     0       0 55323.203 55326.312 55324.758  17.416407     0.228392                 5      circular halo                                  
         1.22   37.953415 1053.0688 1781.1136   184.9212   0.21045062   0.20195478  22.465364        1.0 0.69318116   0.603333   173.3099  22.923925 2.4842415     0.008994937   0.004661397  184.83789     0.03188266     0.11856717    19.400099 140.09409  0.022586204 1406p000    1 1406p000w1o0045549e000   11       1           32          0     0       0 55323.203 55326.312 55324.758  16.832533   0.13255662                 5      circular halo                                  
         1.23   38.667995 1060.3153  1795.732  197.83246    0.2061454   0.19685738  23.567377 0.99999994  0.6544266 0.42265213   192.3996   24.03213 2.4896188  -0.00076651573   0.004399262  197.81206   -0.011649201    0.023253929    20.637041 140.08292   0.02812127 1406p000    1 1406p000w1o0041355e000   10       1           32          0     0       0 55323.203 55326.312 55324.758  16.759256   0.12995869                 5      circular halo                                  
