|source_label|target_dist|        x|        y|      flux|          dx|          dy|     dflux|        qf|     rchi2|   fracflux|   fluxlbs|  dfluxlbs|     fwhm|   spread_model|dspread_model|   fluxiso|          xiso|          yiso|         sky|       ra|      dec|coadd_id|band|          unwise_detid|  nm|primary|flags_unwise|flags_info|epoch|forward|   mjdmin|   mjdmax|  mjdmean|       mag|        dmag|flags_unwise_bits|flags_unwise_descr|flags_info_bits|             flags_info_descr|
|        char|      float|    float|    float|     float|       float|       float|     float|     float|     float|      float|     float|     float|    float|          float|        float|     float|         float|         float|       float|    float|    float|    char|long|                  char|long|   long|        long|      long| long|   long|    float|    float|    float|     float|       float|             char|              char|           char|                         char|
|            |     arcsec|      pix|      pix|      nMgy|         pix|         pix|      nMgy|          |          |           |      nMgy|      nMgy|      pix|               |             |          |              |              |        nMgy|      deg|      deg|        |    |                      |    |       |            |          |     |       |        d|        d|        d|       mag|         mag|                 |                  |               |                             |
|        null|       null|     null|     null|      null|        null|        null|      null|      null|      null|       null|      null|      null|     null|           null|         null|      null|          null|          null|        null|     null|     null|    null|null|                  null|null|   null|        null|      null| null|   null|     null|     null|     null|      null|        null|             null|              null|           null|                         null|
          2.7    47.47773 1653.2421   1778.54   868.9167   0.48952118    0.5028185  235.56366 0.97862184  0.4608171   0.7595062  811.16064  241.14236 2.7271826    0.0025007725   0.009833297   868.8667   0.0072800447   -0.008477157    13.345899 290.67612  71.65118 2925p711    2 2925p711w2o0027946e000    1       1           32          0     0       0 55213.656 55221.863 55217.758 15.1525545   0.30189016                 5      circular halo                                               
          2.8     50.2231 1669.6019 1783.1385  370.40546    1.1323196    1.1645025   234.8289  0.9989468  2.1571972  0.62703466  478.16867  240.51588 2.7265475      0.02402711   0.028204551   370.9739     -2.1682663    -0.84396935    17.379301 290.66376  71.66356 2925p711    2 2925p711w2o0056361e000    1       1           32          0     0       0 55213.656 55221.863 55217.758  16.078306    0.8121737                 5      circular halo                                               
          2.9     51.5585 1668.0433  1810.093   967.8627   0.43180484    0.4447367   234.4698  0.9998102 0.26622108   0.9422914   947.6182  240.10797 2.7217238     0.010427415   0.009622783   967.8328    0.002001331   0.0065298383     5.769171 290.59848  71.66173 2925p711    2 2925p711w2o0028136e000    1       1           32          0     0       0 55213.656 55221.863 55217.758  15.035465   0.26835987                 5      circular halo                                               
         2.10   53.698692 1663.2833  1777.351  884.40857   0.47411624   0.48840708  235.01155 0.99918866 0.48551565  0.77768326   883.9903  240.75955 2.7271578    0.0015729666   0.009942166  884.30475   0.0032446345    0.013998531    17.595715 290.67825  71.65887 2925p711    2 2925p711w2o0028079e000    1       1           32          0     0       0 55213.656 55221.863 55217.758  15.133368   0.29560354                 5      circular halo                                               
         2.11    63.72436  1674.067  1780.788  642.46497    0.6547021   0.69144696  235.34497  0.9802829 0.32740408   0.7032633   703.4996  240.81717  2.722874   -0.0012193322   0.013588169  640.77057    -0.15989503     0.06968649     19.80136 290.66913  71.66702 2925p711    2 2925p711w2o0056380e000    1       1           32          0     0       0 55213.656 55221.863 55217.758  15.480376   0.41709757                 5      circular halo                                               
         2.12   66.955505  1673.447 1812.7467   808.1215    0.5192004    0.5340831  235.00525 0.99993443  0.6478903   0.9348156   744.0046  240.70108  2.728073    -0.014012754   0.011554257   808.2564     0.31730723     0.05230292    5.9295335  290.5916  71.66579 2925p711    2 2925p711w2o0041490e000    1       1           32          0     0       0 55213.656 55221.863 55217.758  15.231308   0.32511792                 5      circular halo                                               
         2.13    67.16417 1638.0729 1779.1814  5017.1465   0.09209779   0.08618736  254.01991 0.90717953  0.7745437   0.9536973    4990.51   259.9927  2.722603   -0.0028803349  0.0020855765   5026.791     0.01478162   -0.010004485    5.5741353  290.6757  71.63958 2925p711    2 2925p711w2o0027769e000    1       1           32          0     0       0 55213.656 55221.863 55217.758  13.248858  0.055018276                 5      circular halo                                               
         2.14    68.55417 1672.8414 1776.9843  707.58203    0.5914745    0.6086287  234.56815 0.99664223  0.5746259   0.6972144   726.8979  240.27113 2.7224987     0.012313664   0.013291597   707.3484  -0.0047416626   -0.018438011    20.605936 290.67847 71.666176 2925p711    2 2925p711w2o0028189e000    1       1           32          0     0       0 55213.656 55221.863 55217.758  15.375558    0.3740578                 5      circular halo                                               
          3.1  0.70384717 1656.0067 1795.7151  117.74142   0.18267228    0.1821374  12.556387        1.0  1.0145316  0.45397547  118.79432   12.81521  2.503487    0.0012233853   0.003914577 117.748055     0.00215002   -0.013554999     4.985332 290.63425 71.652885 2925p711    1 2925p711w1o0039994e001   33       1           32          0     1       0 55221.992   55229.8   55225.9  17.322678   0.11622897                 5      circular halo                                               
          3.2   10.749674 1654.2981 1792.1376  248.80812  0.086668156   0.08610873  12.694664        1.0 0.33410573   0.7361681  247.26796  12.958013 2.5049388   0.00030642748  0.0018789369  248.80424   0.0072804014   -0.001611273    5.0558224 290.64307 71.651665 2925p711    1 2925p711w1o0019772e001   32       1           32          0     1       0 55221.992   55229.8   55225.9  16.510338   0.05544444                 5      circular halo                                               
