|source_label|target_dist|        x|        y|      flux|          dx|          dy|     dflux|        qf|     rchi2|  fracflux|   fluxlbs|  dfluxlbs|     fwhm|  spread_model|dspread_model|   fluxiso|          xiso|          yiso|          sky|       ra|       dec|coadd_id|band|          unwise_detid|  nm|primary|flags_unwise|flags_info|epoch|forward|   mjdmin|   mjdmax|  mjdmean|       mag|        dmag|flags_unwise_bits|                      flags_unwise_descr|flags_info_bits|                                        flags_info_descr|
|        char|      float|    float|    float|     float|       float|       float|     float|     float|     float|     float|     float|     float|    float|         float|        float|     float|         float|         float|        float|    float|     float|    char|long|                  char|long|   long|        long|      long| long|   long|    float|    float|    float|     float|       float|             char|                                    char|           char|                                                    char|
|            |     arcsec|      pix|      pix|      nMgy|         pix|         pix|      nMgy|          |          |          |      nMgy|      nMgy|      pix|              |             |          |              |              |         nMgy|      deg|       deg|        |    |                      |    |       |            |          |     |       |        d|        d|        d|       mag|         mag|                 |                                        |               |                                                        |
|        null|       null|     null|     null|      null|        null|        null|      null|      null|      null|      null|      null|      null|     null|          null|         null|      null|          null|          null|         null|     null|      null|    null|null|                  null|null|   null|        null|      null| null|   null|     null|     null|     null|      null|        null|             null|                                    null|           null|                                                    null|
         1.13   56.450157 755.71063  1924.543  92.982994   0.40862292   0.39270023  22.008844        1.0  0.7184889 0.26216054   94.22328  22.457092 2.5149617  4.7922134e-05   0.008674972   92.70391    -0.20684476      0.3070887    -1.6384504 173.20366  -7.776218 1738m076    1 1738m076w1o0035029e000   12       1           32          0     0       0 55358.527 55361.504 55360.016   17.57899    0.2619585                 5                            circular halo                                                                          
         1.14    57.14861  727.1297 1894.7144  795.76044  0.050399743  0.048448533  23.168125        1.0   1.042123 0.61642456  778.84296    23.6275  2.510842   0.0035782456  0.0010785814   795.7657   0.0060161427   -0.006315678    -2.3701375 173.22661 -7.7980857 1738m076    1 1738m076w1o0009908e000   11       1           33          0     0       0 55358.527 55361.504 55360.016  15.248044  0.031619582               0,5 bright star core and wings,circular halo                                                                          
         1.15   57.511467 754.41736 1893.0557   9738.633 0.0045024906 0.0042740516  27.958548 0.99999994  28.116404  0.9816069   9739.943  28.462736 2.5101347  -0.0012360811 0.00011875748   9737.931    0.012937137   0.0039642774 -0.0032736969 173.22792 -7.7772446 1738m076    1 1738m076w1o0010303e000   12       1           32          0     0       0 55358.527 55361.504 55360.016  12.528755 0.0031170868                 5                            circular halo                                                                          
         1.16   59.884537 760.43646  1898.627   377.5809   0.10063217   0.09666818  21.853104  0.9999999 0.65186137  0.6048524   377.7075  22.301369 2.5154321   2.259016e-05  0.0021008537  377.56705    0.041142527   -0.014814895    0.18845183 173.22363   -7.77264 1738m076    1 1738m076w1o0010391e000   12       1           32          0     0       0 55358.527 55361.504 55360.016  16.057474   0.06290908                 5                            circular halo                                                                          
         1.17     66.2929 757.19214 1928.0173 101.123405   0.37471017   0.35788092  21.717974        1.0  1.9175432 0.28845957 105.283714  22.157166 2.5077503    0.007075131  0.0081377635  102.08627      0.8183442      0.6566683    -1.5459406 173.20097  -7.775082 1738m076    1 1738m076w1o0035035e000   12       1           32          0     0       0 55358.527 55361.504 55360.016  17.487871   0.23686807                 5                            circular halo                                                                          
          2.1   1.0393561 741.72577 1909.9708   533.2676   0.27080157   0.25530532   76.98592        1.0  0.8770633 0.40610936   481.0834  78.862434 2.7564974    0.009750366   0.005698778  533.29016   -0.034404628    0.031130154    -11.964115 173.21487  -7.786918 1738m076    2 1738m076w2o0009985e000   12       1           32          0     0       0 55358.527 55361.504 55360.016  15.682637   0.15784658                 5                            circular halo                                                                          
          2.2   16.893448  746.8146 1906.3132  302.45956   0.47238177    0.4534341   77.52429        1.0 0.61221874  0.3319898  271.35696   79.42369 2.7584991     0.00922209   0.010096542  302.47522  -0.0047419937   0.0056511513    -10.402264  173.2177 -7.7830358 1738m076    2 1738m076w2o0040262e000   12       1           32          0     0       0 55358.527 55361.504 55360.016  16.298332   0.28463447                 5                            circular halo                                                                          
          2.3    17.27914  739.1762 1915.3923  577.68915   0.24682829     0.238204  77.406746        1.0 0.27473584  0.3883728  537.51196   79.31083 2.7592447   0.0055977106  0.0051525123   577.6722   0.0042669764     0.00893565    -13.517093 173.21068  -7.788859 1738m076    2 1738m076w2o0009938e000   12       1           33         66     0       0 55358.527 55361.504 55360.016  15.595764   0.14636205               0,5 bright star core and wings,circular halo             1,6 in large galaxy in HyperLeda,deblending discouraged here 
          2.4   21.522415  738.4568 1902.4496  1767.0945  0.081103325  0.078069374   77.92249        1.0 0.72919965  0.6916062  1769.3331   79.84412 2.7615807   0.0027245283   0.001662938  1767.1127    0.009810956     0.00335547    -12.794369 173.22066 -7.7894244 1738m076    2 1738m076w2o0009937e000   12       1           32          0     0       0 55358.527 55361.504 55360.016   14.38185  0.047908112                 5                            circular halo                                                                          
          2.5     26.0287 749.31854 1915.1239  231.85046   0.61535424    0.5854765  77.092354        1.0 0.42624593 0.28729123  225.68352  78.991425  2.757404   0.0048403144   0.012863237  231.86621    0.013382841 -0.00045713782    -10.716591  173.2109  -7.781112 1738m076    2 1738m076w2o0045334e000   12       1           32          0     0       0 55358.527 55361.504 55360.016   16.58698   0.37528083                 5                            circular halo                                                                          
