|source_label|target_dist|        x|        y|      flux|          dx|          dy|    dflux|        qf|     rchi2|  fracflux|   fluxlbs|  dfluxlbs|     fwhm|  spread_model|dspread_model|   fluxiso|          xiso|          yiso|          sky|       ra|      dec|coadd_id|band|          unwise_detid|  nm|primary|flags_unwise|flags_info|epoch|forward|   mjdmin|   mjdmax|  mjdmean|       mag|        dmag|flags_unwise_bits|                                                                              flags_unwise_descr|flags_info_bits|flags_info_descr|
|        char|      float|    float|    float|     float|       float|       float|    float|     float|     float|     float|     float|     float|    float|         float|        float|     float|         float|         float|        float|    float|    float|    char|long|                  char|long|   long|        long|      long| long|   long|    float|    float|    float|     float|       float|             char|                                                                                            char|           char|            char|
|            |     arcsec|      pix|      pix|      nMgy|         pix|         pix|     nMgy|          |          |          |      nMgy|      nMgy|      pix|              |             |          |              |              |         nMgy|      deg|      deg|        |    |                      |    |       |            |          |     |       |        d|        d|        d|       mag|         mag|                 |                                                                                                |               |                |
|        null|       null|     null|     null|      null|        null|        null|     null|      null|      null|      null|      null|      null|     null|          null|         null|      null|          null|          null|         null|     null|     null|    null|null|                  null|null|   null|        null|      null| null|   null|     null|     null|     null|      null|        null|             null|                                                                                            null|           null|            null|
         1.13   55.610905 1888.2762 614.48474   71.77694   0.43167147   0.41097507 18.070366  1.0000001  0.6687492 0.25671604   76.55577  18.426632 2.4857473   -0.013204634   0.009930794   71.75189    0.114528656      0.5098115     3.1041427 245.58228 30.948942 2452p302    1 2452p302w1o0049327e000   15       1           32          0     0       1  55239.54 55243.707  55241.62  17.860037     0.279347                 5                                                                                    circular halo                                  
         1.14   56.349598 1851.7405  631.9214  123.94914   0.25302106   0.24219237 18.286875        1.0  1.0539286 0.16964638  119.07423   18.65677 2.4790735    0.011009514  0.0058358023  123.95046  -0.0032569007  0.00035283595     3.7327664 245.56665  30.92108 2452p302    1 2452p302w1o0051541e000   15       1           32          0     0       1  55239.54 55243.707  55241.62  17.266891   0.16136208                 5                                                                                    circular halo                                  
          2.1   2.3441937 1868.7057  620.4666   307.7436   0.36054236   0.34325844 60.332172        1.0  0.3790334 0.46981552  313.49222  61.765175 2.7373314   0.0010882616  0.0074696476  307.74622    0.021868678   -0.022374287     -5.603899  245.5769  30.93401 2452p302    2 2452p302w2o0051477e000   17       1           32          0     0       1  55239.54 55243.707  55241.62  16.279528   0.21564686                 5                                                                                    circular halo                                  
          2.2   14.020061 1866.4386  616.8758    137.419    0.8093877    0.7660578  60.02276  0.9999999  0.7295223 0.27348712  160.86096  61.444702 2.7342753    0.017406702   0.018377613  137.46216    -0.48702767      0.9597491    -5.2549214  245.5801 30.932268 2452p302    2 2452p302w2o0055727e000   16       1           32          0     0       1  55239.54 55243.707  55241.62  17.154882    0.5083989                 5                                                                                    circular halo                                  
          2.3    16.50541 1863.5723  619.0486  240.77094    0.4617582   0.44077572   60.7629        1.0 0.44567925 0.39293915  254.25803  62.206463 2.7336817    0.008760989   0.010040563  240.81125     -0.1254121    0.046144966     -6.581928 245.57814 30.930084 2452p302    2 2452p302w2o0051434e000   16       1           32          0     0       1  55239.54 55243.707  55241.62   16.54599   0.28005525                 5                                                                                    circular halo                                  
          2.4   16.923708 1865.9489  626.4036   163.4927    0.6694011   0.64105546 59.378613        1.0  0.8820289 0.24589002  165.82182   60.82552 2.7353225    0.012761474   0.014606291  163.59335    -0.54811734    -0.68415576     -8.824439 245.57161  30.93192 2452p302    2 2452p302w2o0055728e000   17       1           32          0     0       1  55239.54 55243.707  55241.62  16.966253   0.41318086                 5                                                                                    circular halo                                  
          2.5   18.677141  1867.519  614.5857  159.13928   0.69511324     0.658521 59.817696        1.0  0.7301774 0.34876978  185.99146   61.24765 2.7380407   -0.015528977   0.015341226  159.09406     0.01253732    -0.08160677     -4.035092 245.58212 30.933088 2452p302    2 2452p302w2o0055731e000   17       1           32          0     0       1  55239.54 55243.707  55241.62  16.995556    0.4291439                 5                                                                                    circular halo                                  
          2.6   20.173855 1874.6476 626.07025  268.02963    0.4046526   0.38028425 58.020576        1.0  0.6996455  0.4330025   281.9326   59.42227  2.733369   -0.003980398   0.008328373  268.08966   -0.037507366   0.0073109134    -5.5784097 245.57193  30.93856 2452p302    2 2452p302w2o0041220e000   18       1           32          0     0       1  55239.54 55243.707  55241.62  16.429543   0.23880804                 5                                                                                    circular halo                                  
          2.7    20.87047  1869.816  628.7337  190.19493    0.5778706   0.55381405 59.607872        1.0  0.4330411 0.28329846  184.26593   61.03547 2.7343209  0.00019055605   0.012039147  190.17833    -0.01400387    -0.03577558    -7.5757504 245.56953 30.934877 2452p302    2 2452p302w2o0055740e000   17       1           32          0     0       1  55239.54 55243.707  55241.62  16.802002    0.3521214                 5                                                                                    circular halo                                  
          2.8   25.041204 1865.1691  629.3423   148.9857    0.7369419    0.7080692  60.01163  1.0000001  0.4734936 0.16969118  144.30531  61.470814 2.7352653   -0.011165202   0.016022183  149.73041    -0.18461952    -0.66333395     -9.379137 245.56898  30.93133 2452p302    2 2452p302w2o0055723e000   16       1           32          0     0       1  55239.54 55243.707  55241.62  17.067139   0.46359658                 5                                                                                    circular halo                                  
