oid,time,magnitude,error,band
QSO_343.4573835-2.8054527,55349.792759499986,18.549,0.222,W1
QSO_343.4573835-2.8054527,55530.26854250001,18.951999999999998,,W1
QSO_343.4573835-2.8054527,55530.26865200001,19.567,0.497,W1
QSO_343.4573835-2.8054527,55530.40074549998,19.036,,W1
QSO_343.4573835-2.8054527,55530.665188000035,19.421,0.433,W1
QSO_343.4573835-2.8054527,55530.73121649997,18.311,0.154,W1
QSO_343.4573835-2.8054527,55530.79724499998,19.011000000000003,0.298,W1
QSO_343.4573835-2.8054527,55530.86341950003,18.848999999999997,0.274,W1
QSO_343.4573835-2.8054527,55530.995512999994,18.814999999999998,0.273,W1
QSO_343.4573835-2.8054527,55531.127715999966,18.685000000000002,0.233,W1
QSO_343.4573835-2.8054527,55531.25995549997,19.043999999999997,0.301,W1
QSO_343.4573835-2.8054527,56814.90587150004,18.497,0.265,W1
QSO_343.4573835-2.8054527,56814.97153500001,18.526,0.229,W1
QSO_343.4573835-2.8054527,56815.037344500015,18.753,0.297,W1
QSO_343.4573835-2.8054527,56815.23459049997,19.296,0.435,W1
QSO_343.4573835-2.8054527,56994.89686149998,19.124000000000002,0.354,W1
QSO_343.4573835-2.8054527,56995.15962500004,18.599,0.235,W1
QSO_343.4573835-2.8054527,56995.29095199998,19.088,0.475,W1
QSO_343.4573835-2.8054527,56995.35661550004,19.113,0.331,W1
QSO_343.4573835-2.8054527,56995.619379,18.667,0.204,W1
QSO_343.4573835-2.8054527,56995.75070600003,18.675,0.272,W1
QSO_343.4573835-2.8054527,56995.88203299997,19.11,0.348,W1
QSO_343.4573835-2.8054527,57176.3873493639,18.438000000000002,,W1
QSO_343.4573835-2.8054527,57176.649638372226,18.619999999999997,0.209,W1
QSO_343.4573835-2.8054527,57176.71515587424,18.783,0.318,W1
QSO_343.4573835-2.8054527,57176.977554382574,19.256999999999998,0.383,W1
QSO_343.4573835-2.8054527,57353.80468191567,18.539,0.245,W1
QSO_343.4573835-2.8054527,57354.06682492396,18.851999999999997,0.398,W1
QSO_343.4573835-2.8054527,57354.19789642811,18.500999999999998,0.206,W1
QSO_343.4573835-2.8054527,57543.229462108866,19.037,0.52,W1
QSO_343.4573835-2.8054527,57544.21425833997,18.314,0.205,W1
QSO_343.4573835-2.8054527,57713.80955030315,18.892000000000003,0.315,W1
QSO_343.4573835-2.8054527,57714.00642170935,18.655,0.257,W1
QSO_343.4573835-2.8054527,57714.40020112178,19.317999999999998,0.377,W1
QSO_343.4573835-2.8054527,57907.725626499974,19.256,0.396,W1
QSO_343.4573835-2.8054527,57908.05281250001,18.664,0.471,W1
QSO_343.4573835-2.8054527,57908.44537000004,19.101999999999997,0.306,W1
QSO_343.4573835-2.8054527,57908.707002000025,18.811999999999998,0.267,W1
QSO_343.4573835-2.8054527,58074.32648199999,18.637999999999998,0.419,W1
QSO_343.4573835-2.8054527,58074.45729800002,19.442,0.471,W1
QSO_343.4573835-2.8054527,58074.45740750003,19.293,0.423,W1
QSO_343.4573835-2.8054527,58074.522815499964,18.743000000000002,0.234,W1
QSO_343.4573835-2.8054527,58074.719039500014,18.512999999999998,0.204,W1
QSO_343.4573835-2.8054527,58075.04607950002,18.608,0.202,W1
QSO_343.4573835-2.8054527,58272.66598549997,18.493000000000002,0.276,W1
QSO_343.4573835-2.8054527,58435.00364100004,18.516,0.181,W1
QSO_343.4573835-2.8054527,58435.069048999976,18.675,0.218,W1
QSO_343.4573835-2.8054527,58435.13445699999,19.148000000000003,0.378,W1
QSO_343.4573835-2.8054527,58435.52675899998,18.732,0.225,W1
QSO_343.4573835-2.8054527,58638.62987750001,18.253999999999998,,W1
QSO_343.4573835-2.8054527,58639.08733199998,18.397,0.201,W1
QSO_343.4573835-2.8054527,58639.218148000014,18.584,0.209,W1
QSO_343.4573835-2.8054527,58639.34881800001,18.487000000000002,0.221,W1
QSO_343.4573835-2.8054527,58801.434587000025,19.351,0.372,W1
QSO_343.4573835-2.8054527,58801.7613715,19.185000000000002,0.319,W1
QSO_343.4573835-2.8054527,58801.89218750003,19.502000000000002,,W1
QSO_343.4573835-2.8054527,58802.02285750003,18.712000000000003,0.228,W1
QSO_343.4573835-2.8054527,58802.15356399998,18.366,0.188,W1
QSO_343.4573835-2.8054527,59002.86497260002,18.433999999999997,0.215,W1
QSO_343.4573835-2.8054527,59003.58577300003,19.118000000000002,0.364,W1
QSO_343.4573835-2.8054527,59003.84786559998,18.731,0.237,W1
QSO_343.4573835-2.8054527,59166.19379019997,18.605,0.197,W1
QSO_343.4573835-2.8054527,59166.324305799986,18.768,,W1
QSO_343.4573835-2.8054527,59166.45588280001,18.839,0.255,W1
QSO_343.4573835-2.8054527,59166.52132359999,18.532,0.207,W1
QSO_343.4573835-2.8054527,59166.586910800004,18.915999999999997,0.314,W1
QSO_343.4573835-2.8054527,59166.78356259997,18.984,0.342,W1
QSO_343.4573835-2.8054527,59167.0456552,18.592,0.23,W1
QSO_343.4573835-2.8054527,59167.17668320001,19.146,0.333,W1
QSO_343.4573835-2.8054527,59370.710679,18.546,0.212,W1
QSO_343.4573835-2.8054527,59371.10257950001,18.394,0.175,W1
QSO_343.4573835-2.8054527,59371.233140000004,19.144,0.53,W1
QSO_343.4573835-2.8054527,59533.16717849999,18.832,,W1
QSO_343.4573835-2.8054527,59533.49356149997,18.564,0.223,W1
QSO_343.4573835-2.8054527,59533.68952999999,19.485999999999997,0.527,W1
QSO_343.4573835-2.8054527,59734.530488000004,19.130000000000003,0.4,W1
QSO_343.4573835-2.8054527,59897.48605200002,18.947000000000003,,W1
QSO_343.4573835-2.8054527,59897.681363500014,18.810000000000002,0.297,W1
QSO_343.4573835-2.8054527,59897.941864000015,18.789,0.275,W1
QSO_343.4573835-2.8054527,59898.07216899998,19.043999999999997,0.446,W1
QSO_343.4573835-2.8054527,60099.02799249999,18.842999999999996,0.309,W1
QSO_343.4573835-2.8054527,60261.114965999965,18.728,0.283,W1
QSO_343.4573835-2.8054527,60261.24413950003,18.432000000000002,0.471,W1
QSO_343.4573835-2.8054527,60261.43791799996,19.332,0.368,W1
QSO_343.4573835-2.8054527,60261.50245000003,18.842,0.239,W1
QSO_343.4573835-2.8054527,60261.63173300002,18.424,0.346,W1
QSO_343.4573835-2.8054527,60261.696265,18.548000000000002,0.217,W1
QSO_343.4573835-2.8054527,60261.82540200003,18.901000000000003,0.31,W1
QSO_343.4573835-2.8054527,60465.82179159997,18.587,0.273,W1
QSO_343.4573835-2.8054527,60465.95003800001,18.054000000000002,0.277,W1
QSO_343.4573835-2.8054527,55349.792759499986,17.822,,W2
QSO_343.4573835-2.8054527,55530.26854250001,18.544,,W2
QSO_343.4573835-2.8054527,55530.26865200001,18.732,,W2
QSO_343.4573835-2.8054527,55530.40074549998,18.374,,W2
QSO_343.4573835-2.8054527,55530.665188000035,18.894,,W2
QSO_343.4573835-2.8054527,55530.73121649997,18.657,0.421,W2
QSO_343.4573835-2.8054527,55530.79724499998,18.391,,W2
QSO_343.4573835-2.8054527,55530.86341950003,18.376,,W2
QSO_343.4573835-2.8054527,55530.995512999994,18.503999999999998,,W2
QSO_343.4573835-2.8054527,55531.127715999966,18.691,0.46,W2
QSO_343.4573835-2.8054527,55531.25995549997,18.343,,W2
QSO_343.4573835-2.8054527,56814.90587150004,18.203,,W2
QSO_343.4573835-2.8054527,56814.97153500001,18.581,,W2
QSO_343.4573835-2.8054527,56815.037344500015,18.267,,W2
QSO_343.4573835-2.8054527,56815.23459049997,18.744,,W2
QSO_343.4573835-2.8054527,56994.89686149998,18.119,,W2
QSO_343.4573835-2.8054527,56995.15962500004,18.102,,W2
QSO_343.4573835-2.8054527,56995.29095199998,18.064,,W2
QSO_343.4573835-2.8054527,56995.35661550004,18.139,,W2
QSO_343.4573835-2.8054527,56995.619379,18.501,,W2
QSO_343.4573835-2.8054527,56995.75070600003,18.36,,W2
QSO_343.4573835-2.8054527,56995.88203299997,18.408,,W2
QSO_343.4573835-2.8054527,57176.3873493639,18.054,,W2
QSO_343.4573835-2.8054527,57176.649638372226,18.613,,W2
QSO_343.4573835-2.8054527,57176.71515587424,18.805,,W2
QSO_343.4573835-2.8054527,57176.977554382574,18.293,0.353,W2
QSO_343.4573835-2.8054527,57353.80468191567,18.352,,W2
QSO_343.4573835-2.8054527,57354.06682492396,17.877,,W2
QSO_343.4573835-2.8054527,57354.19789642811,18.265,,W2
QSO_343.4573835-2.8054527,57543.229462108866,18.154,0.31,W2
QSO_343.4573835-2.8054527,57544.21425833997,18.087,,W2
QSO_343.4573835-2.8054527,57713.80955030315,18.375,,W2
QSO_343.4573835-2.8054527,57714.00642170935,18.575,0.534,W2
QSO_343.4573835-2.8054527,57714.40020112178,18.679,,W2
QSO_343.4573835-2.8054527,57907.725626499974,18.595,,W2
QSO_343.4573835-2.8054527,57908.05281250001,18.526,,W2
QSO_343.4573835-2.8054527,57908.44537000004,17.97,,W2
QSO_343.4573835-2.8054527,57908.707002000025,18.194,,W2
QSO_343.4573835-2.8054527,58074.32648199999,17.995,,W2
QSO_343.4573835-2.8054527,58074.45729800002,18.646,,W2
QSO_343.4573835-2.8054527,58074.45740750003,18.785999999999998,,W2
QSO_343.4573835-2.8054527,58074.522815499964,18.483,,W2
QSO_343.4573835-2.8054527,58074.719039500014,18.128999999999998,,W2
QSO_343.4573835-2.8054527,58075.04607950002,18.838,,W2
QSO_343.4573835-2.8054527,58272.66598549997,18.221,,W2
QSO_343.4573835-2.8054527,58435.00364100004,18.582,,W2
QSO_343.4573835-2.8054527,58435.069048999976,18.483,0.396,W2
QSO_343.4573835-2.8054527,58435.13445699999,18.416999999999998,,W2
QSO_343.4573835-2.8054527,58435.52675899998,18.288,,W2
QSO_343.4573835-2.8054527,58638.62987750001,18.739,,W2
QSO_343.4573835-2.8054527,58639.08733199998,18.273,0.357,W2
QSO_343.4573835-2.8054527,58639.218148000014,18.753999999999998,,W2
QSO_343.4573835-2.8054527,58639.34881800001,18.602999999999998,,W2
QSO_343.4573835-2.8054527,58801.434587000025,18.426,,W2
QSO_343.4573835-2.8054527,58801.7613715,18.102999999999998,,W2
QSO_343.4573835-2.8054527,58801.89218750003,17.682,0.445,W2
QSO_343.4573835-2.8054527,58802.02285750003,18.27,,W2
QSO_343.4573835-2.8054527,58802.15356399998,18.477,,W2
QSO_343.4573835-2.8054527,59002.86497260002,18.441,,W2
QSO_343.4573835-2.8054527,59003.58577300003,18.15,,W2
QSO_343.4573835-2.8054527,59003.84786559998,17.405,,W2
QSO_343.4573835-2.8054527,59166.19379019997,18.001,,W2
QSO_343.4573835-2.8054527,59166.324305799986,18.249,0.33,W2
QSO_343.4573835-2.8054527,59166.45588280001,18.718,,W2
QSO_343.4573835-2.8054527,59166.52132359999,18.426,,W2
QSO_343.4573835-2.8054527,59166.586910800004,18.016,,W2
QSO_343.4573835-2.8054527,59166.78356259997,18.11,,W2
QSO_343.4573835-2.8054527,59167.0456552,18.665,0.529,W2
QSO_343.4573835-2.8054527,59167.17668320001,18.315,,W2
QSO_343.4573835-2.8054527,59370.710679,18.454,0.448,W2
QSO_343.4573835-2.8054527,59371.10257950001,17.619,,W2
QSO_343.4573835-2.8054527,59371.233140000004,18.554,,W2
QSO_343.4573835-2.8054527,59533.16717849999,17.57,0.39,W2
QSO_343.4573835-2.8054527,59533.49356149997,18.221999999999998,,W2
QSO_343.4573835-2.8054527,59533.68952999999,18.16,,W2
QSO_343.4573835-2.8054527,59734.530488000004,17.909,,W2
QSO_343.4573835-2.8054527,59897.48605200002,18.032,,W2
QSO_343.4573835-2.8054527,59897.681363500014,18.183,,W2
QSO_343.4573835-2.8054527,59897.941864000015,18.716,,W2
QSO_343.4573835-2.8054527,59898.07216899998,18.155,0.371,W2
QSO_343.4573835-2.8054527,60099.02799249999,18.176,0.375,W2
QSO_343.4573835-2.8054527,60261.114965999965,18.496,,W2
QSO_343.4573835-2.8054527,60261.24413950003,18.473,0.389,W2
QSO_343.4573835-2.8054527,60261.43791799996,18.287,0.48,W2
QSO_343.4573835-2.8054527,60261.50245000003,18.897,0.533,W2
QSO_343.4573835-2.8054527,60261.63173300002,18.230999999999998,0.304,W2
QSO_343.4573835-2.8054527,60261.696265,18.204,,W2
QSO_343.4573835-2.8054527,60261.82540200003,18.485,,W2
QSO_343.4573835-2.8054527,60465.82179159997,17.861,,W2
QSO_343.4573835-2.8054527,60465.95003800001,17.876,,W2
