mjdmean mag dmag band
55342.890625 16.941255569458008 0.11460070312023163 1
55342.890625 15.947929382324219 0.16590391099452972 2
55533.0703125 16.83028221130371 0.11531855165958405 1
55533.0703125 16.49407958984375 0.31706613302230835 2
56805.01953125 16.85075569152832 0.11732679605484009 1
56805.01953125 16.328311920166016 0.3003842234611511 2
56995.0546875 16.730344772338867 0.10063774883747101 1
56995.0546875 16.41958999633789 0.32981717586517334 2
57165.3984375 16.85504150390625 0.1109263077378273 1
57165.3984375 16.4112491607666 0.31232351064682007 2
57358.53515625 16.9029541015625 0.11640368402004242 1
57358.53515625 15.770435333251953 0.18116986751556396 2
57524.28515625 16.806304931640625 0.08963422477245331 1
57724.24609375 16.84139060974121 0.11997053772211075 1
57886.2421875 16.600177764892578 0.08736013621091843 1
57886.2421875 16.157228469848633 0.23793287575244904 2
58091.9296875 16.851238250732422 0.11753346771001816 1
58091.9296875 16.32844352722168 0.3393632173538208 2
58246.734375 16.954118728637695 0.12548311054706573 1
58453.9296875 16.885629653930664 0.11110392957925797 1
58453.9296875 16.38930320739746 0.31762778759002686 2
58613.0234375 16.797990798950195 0.10577519983053207 1
58613.0234375 16.09593963623047 0.2529045045375824 2
58819.62109375 16.62843894958496 0.0944732055068016 1
58977.87890625 16.80954933166504 0.10485827177762985 1
59186.6328125 16.762290954589844 0.11263331770896912 1
59186.6328125 15.937153816223145 0.2337537705898285 2
