mjdmean mag dmag band
55328.76953125 15.800065040588379 0.04246294125914574 1
55328.76953125 15.611462593078613 0.12134105712175369 2
55510.12109375 15.722676277160645 0.04577837884426117 1
55510.12109375 15.808061599731445 0.1677611917257309 2
56793.734375 15.763203620910645 0.04279173165559769 1
56972.47265625 15.811861038208008 0.04502742737531662 1
56972.47265625 16.05020523071289 0.23517721891403198 2
57154.20703125 15.685569763183594 0.03782520443201065 1
57154.20703125 15.57957935333252 0.1375177800655365 2
57331.6171875 15.83643627166748 0.045006945729255676 1
57331.6171875 15.55439567565918 0.12959107756614685 2
57519.734375 15.696073532104492 0.038845494389534 1
57694.80078125 15.868050575256348 0.0522923581302166 1
57887.03125 15.824848175048828 0.04258846864104271 1
57887.03125 15.658600807189941 0.1508789211511612 2
58052.78515625 15.780439376831055 0.04345058649778366 1
58251.15234375 15.73411750793457 0.043133851140737534 1
58251.15234375 15.903851509094238 0.2074975073337555 2
58414.828125 15.885848045349121 0.05240156129002571 1
58414.828125 15.74321174621582 0.19003704190254211 2
58615.21484375 15.812931060791016 0.04429817199707031 1
58615.21484375 15.62989616394043 0.17088644206523895 2
58779.09765625 15.76833438873291 0.0453605055809021 1
58779.09765625 15.699435234069824 0.17558547854423523 2
58980.921875 15.756524085998535 0.04399034380912781 1
59144.5546875 15.709606170654297 0.041304752230644226 1
59144.5546875 15.474428176879883 0.14349320530891418 2
