mjdmean mag dmag band
55347.72265625 15.87420654296875 0.03986569866538048 1
55347.72265625 15.577363014221191 0.10390462726354599 2
55537.62890625 15.977667808532715 0.05394396558403969 1
55537.62890625 15.402583122253418 0.11449221521615982 2
56811.3359375 15.946708679199219 0.046066053211688995 1
56811.3359375 15.49610710144043 0.1143822968006134 2
57001.4921875 15.963479042053223 0.047263726592063904 1
57001.4921875 15.578826904296875 0.13243518769741058 2
57170.05859375 15.956247329711914 0.04519881680607796 1
57170.125 15.605094909667969 0.13514423370361328 2
57364.4375 15.956730842590332 0.05146997794508934 1
57364.4375 15.603079795837402 0.1436910331249237 2
57530.51171875 15.966066360473633 0.048231907188892365 1
57530.51171875 15.313417434692383 0.10975545644760132 2
57728.69921875 15.907520294189453 0.04897289350628853 1
57728.69921875 15.459677696228027 0.1414436250925064 2
57891.02734375 15.982386589050293 0.05091925337910652 1
57891.02734375 15.353240966796875 0.1179417222738266 2
58094.25390625 15.884185791015625 0.047797419130802155 1
58094.25390625 15.36711597442627 0.1265040636062622 2
58255.50390625 15.91802978515625 0.048279520124197006 1
58255.50390625 15.38973331451416 0.12714654207229614 2
58459.87890625 15.870891571044922 0.0464719794690609 1
58459.87890625 15.421894073486328 0.1327262967824936 2
58617.08203125 15.888869285583496 0.03561022877693176 1
58617.08203125 15.171518325805664 0.07751786708831787 2
58824.1328125 16.01144790649414 0.04901190847158432 1
58824.1328125 15.380775451660156 0.11807971447706223 2
58982.58984375 15.953340530395508 0.05483768880367279 1
58982.58984375 15.34394645690918 0.1422484964132309 2
59189.8359375 15.74959659576416 0.04030664637684822 1
59189.8359375 15.313817977905273 0.11406675726175308 2
