mjdmean mag dmag band
55214.62890625 15.747681617736816 0.04593214392662048 1
55214.62890625 15.430719375610352 0.12308695912361145 2
55392.37109375 15.69588565826416 0.03793428838253021 1
55392.37109375 15.750529289245605 0.13796618580818176 2
55577.77734375 15.830459594726562 0.05293693393468857 1
55577.77734375 15.832542419433594 0.20185601711273193 2
56677.4765625 15.634992599487305 0.04034185782074928 1
56677.4765625 15.579265594482422 0.15904425084590912 2
56855.01953125 15.741598129272461 0.04536161199212074 1
57041.515625 15.801383018493652 0.04393811896443367 1
57041.515625 15.651654243469238 0.16314128041267395 2
57213.8828125 15.490129470825195 0.03535881265997887 1
57213.8828125 15.853655815124512 0.1914622187614441 2
57404.5 15.640789031982422 0.0425371453166008 1
57404.5 15.718735694885254 0.17808876931667328 2
57576.6015625 15.806280136108398 0.04948251321911812 1
57576.6015625 15.413660049438477 0.14016421139240265 2
57770.12890625 15.650493621826172 0.04320726916193962 1
57770.12890625 15.603588104248047 0.1697794795036316 2
57934.625 15.636697769165039 0.038804858922958374 1
57934.625 15.598437309265137 0.15682807564735413 2
58135.88671875 15.744006156921387 0.05268913507461548 1
58135.88671875 15.777953147888184 0.24226832389831543 2
58296.59375 15.713494300842285 0.042796701192855835 1
58296.59375 15.436345100402832 0.15096774697303772 2
58499.9296875 15.78027629852295 0.049151550978422165 1
58499.9296875 15.615635871887207 0.1907186359167099 2
58660.7734375 15.686034202575684 0.04192592576146126 1
58660.7734375 15.708717346191406 0.20295850932598114 2
58865.4765625 15.898432731628418 0.04813268408179283 1
58865.4765625 15.796299934387207 0.22269253432750702 2
59026.7578125 16.02712059020996 0.058069054037332535 1
59026.76171875 15.174558639526367 0.13128647208213806 2
