mjdmean mag dmag band
55379.96875 16.175495147705078 0.05053747445344925 1
55379.96875 15.816717147827148 0.1270192563533783 2
55557.83203125 16.113353729248047 0.0566621869802475 1
55557.83203125 15.792353630065918 0.14846695959568024 2
56655.53125 16.07040023803711 0.05365774780511856 1
56655.53125 15.419482231140137 0.1252419501543045 2
56843.640625 16.159626007080078 0.08647862076759338 1
56843.640625 15.637879371643066 0.22558218240737915 2
57021.046875 16.33437728881836 0.06560448557138443 1
57021.046875 15.884673118591309 0.1717623770236969 2
57207.62109375 16.06739616394043 0.06542482227087021 1
57207.62109375 15.897443771362305 0.22420941293239594 2
57381.6484375 16.05855941772461 0.055313777178525925 1
57381.6484375 15.728691101074219 0.1688069850206375 2
57572.28125 16.184816360473633 0.07101299613714218 1
57740.84765625 16.068214416503906 0.055135879665613174 1
57740.78125 15.939976692199707 0.19877786934375763 2
57936.55859375 16.09669303894043 0.061733704060316086 1
57936.55859375 16.178117752075195 0.28368377685546875 2
58101.484375 16.02226448059082 0.05913906171917915 1
58101.484375 16.21723747253418 0.2852480411529541 2
58302.1953125 16.109434127807617 0.06090620160102844 1
58302.1953125 16.049516677856445 0.25561389327049255 2
58464.8515625 16.042144775390625 0.05147194489836693 1
58464.8515625 16.13669776916504 0.22846369445323944 2
58667.80859375 16.208919525146484 0.07492107152938843 1
58667.80859375 15.575020790100098 0.19515559077262878 2
58829.3359375 15.953898429870605 0.05254865810275078 1
58829.3359375 16.161022186279297 0.2741720676422119 2
59031.9296875 16.05546760559082 0.06084587424993515 1
59031.9296875 15.632377624511719 0.2026064246892929 2
59193.53125 16.06422996520996 0.053784698247909546 1
