oid,time,magnitude,error,band
QSO_134.4271912-0.3186264,55318.85260375001,18.98,0.11250279831910678,W1
QSO_134.4271912-0.3186264,55509.783610999955,18.9005,0.09040137799568371,W1
QSO_134.4271912-0.3186264,56780.774812750016,18.723,0.08483185722356885,W1
QSO_134.4271912-0.3186264,56971.71007225005,18.749,0.11327781268731425,W1
QSO_134.4271912-0.3186264,57142.57802258356,18.491,0.07550174765741402,W1
QSO_134.4271912-0.3186264,57336.08024320724,18.919,0.07583159451721508,W1
QSO_134.4271912-0.3186264,57501.53481758071,18.683500000000002,0.08754859431047834,W1
QSO_134.4271912-0.3186264,57701.17655740726,18.719,0.10144153074662515,W1
QSO_134.4271912-0.3186264,57862.47971550003,18.79,0.07391115953719203,W1
QSO_134.4271912-0.3186264,58065.13767999996,18.561,0.06393494298609814,W1
QSO_134.4271912-0.3186264,58222.67003750004,18.708,0.07865968698210814,W1
QSO_134.4271912-0.3186264,58432.063383500055,18.403,0.07061279393046783,W1
QSO_134.4271912-0.3186264,58589.82791749998,18.533,0.08007396580662156,W1
QSO_134.4271912-0.3186264,58796.17468149999,18.658,0.08323628946188026,W1
QSO_134.4271912-0.3186264,58953.684033699945,18.935000000000002,0.07645917211165705,W1
QSO_134.4271912-0.3186264,59163.54208359994,18.759999999999998,0.07043008917314758,W1
QSO_134.4271912-0.3186264,59318.42231200004,18.515,0.04750750662342521,W1
QSO_134.4271912-0.3186264,59527.75004925001,18.823,0.08144184082828675,W1
QSO_134.4271912-0.3186264,59685.35232249998,18.621000000000002,0.08306828335215595,W1
QSO_134.4271912-0.3186264,59891.69257125001,18.687,0.07632627987790316,W1
QSO_134.4271912-0.3186264,60049.19060050002,18.689500000000002,0.06937913734743374,W1
QSO_134.4271912-0.3186264,60258.565367999996,18.497,0.08030804395699286,W1
QSO_134.4271912-0.3186264,60413.35558180003,18.476,0.08983623969442557,W1
QSO_134.4271912-0.3186264,55318.85260375001,18.4125,0.04709436940473488,W2
QSO_134.4271912-0.3186264,55509.783610999955,18.289,0.026136824765365572,W2
QSO_134.4271912-0.3186264,56780.774812750016,18.2635,0.08496272123702255,W2
QSO_134.4271912-0.3186264,56971.71007225005,18.103,0.08950549589995194,W2
QSO_134.4271912-0.3186264,57142.57802258356,18.328,0.09014666236910002,W2
QSO_134.4271912-0.3186264,57336.08024320724,18.295,0.09294230255883634,W2
QSO_134.4271912-0.3186264,57501.53481758071,18.4115,0.07515108239530012,W2
QSO_134.4271912-0.3186264,57701.17655740726,18.177,0.08401633020708318,W2
QSO_134.4271912-0.3186264,57862.47971550003,18.239,0.07146859155785629,W2
QSO_134.4271912-0.3186264,58065.13767999996,17.936,0.11112797801688684,W2
QSO_134.4271912-0.3186264,58222.67003750004,18.388,0.06932429047734892,W2
QSO_134.4271912-0.3186264,58432.063383500055,18.377499999999998,0.04410997409673704,W2
QSO_134.4271912-0.3186264,58589.82791749998,18.449,0.12866744732060265,W2
QSO_134.4271912-0.3186264,58796.17468149999,17.899,0.1035206490577659,W2
QSO_134.4271912-0.3186264,58953.684033699945,18.4005,0.0839007091745954,W2
QSO_134.4271912-0.3186264,59163.54208359994,18.078000000000003,0.06674569859736285,W2
QSO_134.4271912-0.3186264,59318.42231200004,18.219,0.10240233110372568,W2
QSO_134.4271912-0.3186264,59527.75004925001,18.1055,0.07656440048661656,W2
QSO_134.4271912-0.3186264,59685.35232249998,18.295,0.09148474371901201,W2
QSO_134.4271912-0.3186264,59891.69257125001,18.157,0.0877330040520668,W2
QSO_134.4271912-0.3186264,60049.19060050002,18.3705,0.09896790012236129,W2
QSO_134.4271912-0.3186264,60258.565367999996,17.974999999999998,0.06501204194353268,W2
QSO_134.4271912-0.3186264,60413.35558180003,18.262,0.06938324409020402,W2
