oid,time,magnitude,error,band
QSO_84.5957636+11.1994908,55265.20280499997,18.096,0.07305753713589264,W1
QSO_84.5957636+11.1994908,55456.34972800002,18.243,0.07890616782490087,W1
QSO_84.5957636+11.1994908,56729.92432674998,17.9525,0.05757832829189207,W1
QSO_84.5957636+11.1994908,56921.24159524997,18.283,0.10882639385737282,W1
QSO_84.5957636+11.1994908,57088.71405666749,18.179,0.10531439104739189,W1
QSO_84.5957636+11.1994908,57282.85776483199,18.272,0.06844141051100242,W1
QSO_84.5957636+11.1994908,57447.61999467079,18.0185,0.11671516477090733,W1
QSO_84.5957636+11.1994908,57647.54683021537,18.298,0.08609103563222123,W1
QSO_84.5957636+11.1994908,57812.64911249996,18.253,0.09027211467280447,W1
QSO_84.5957636+11.1994908,58014.533860999996,18.299,0.12748847987171258,W1
QSO_84.5957636+11.1994908,58169.49899099997,18.141,0.05918752602796797,W1
QSO_84.5957636+11.1994908,58378.473499499945,18.2325,0.04226495205101984,W1
QSO_84.5957636+11.1994908,58536.02319449999,18.148,0.062489461388593424,W1
QSO_84.5957636+11.1994908,58742.50442450003,18.143,0.08537134159329773,W1
QSO_84.5957636+11.1994908,58900.24109799999,18.226999999999997,0.07591091355579258,W1
QSO_84.5957636+11.1994908,59110.0054336,18.334,0.0860713714990968,W1
QSO_84.5957636+11.1994908,59265.01908899995,18.11,0.10875262874643223,W1
QSO_84.5957636+11.1994908,59474.068075749965,17.97,0.16378491994075636,W1
QSO_84.5957636+11.1994908,59631.94249299996,18.167,0.07654305655102131,W1
QSO_84.5957636+11.1994908,59839.70613224996,18.1435,0.07980102756230638,W1
QSO_84.5957636+11.1994908,59995.88160225003,18.2265,0.04746838997559333,W1
QSO_84.5957636+11.1994908,60205.02614599999,18.244,0.08604770769753255,W1
QSO_84.5957636+11.1994908,60362.68961619999,18.277,0.07053411390589522,W1
QSO_84.5957636+11.1994908,55265.20280499997,18.138,0.08427542789525093,W2
QSO_84.5957636+11.1994908,55456.34972800002,18.192,0.07821514761415164,W2
QSO_84.5957636+11.1994908,56729.92432674998,18.2105,0.10436538822454151,W2
QSO_84.5957636+11.1994908,56921.24159524997,18.1505,0.05971083653743261,W2
QSO_84.5957636+11.1994908,57088.71405666749,18.321,0.06320265427288228,W2
QSO_84.5957636+11.1994908,57282.85776483199,18.282,0.07455637268697099,W2
QSO_84.5957636+11.1994908,57447.61999467079,18.369,0.12233629846400901,W2
QSO_84.5957636+11.1994908,57647.54683021537,18.228,0.09632069837078448,W2
QSO_84.5957636+11.1994908,57812.64911249996,18.152,0.09954897310808897,W2
QSO_84.5957636+11.1994908,58014.533860999996,18.194499999999998,0.09145705833077344,W2
QSO_84.5957636+11.1994908,58169.49899099997,18.248,0.09156078434068245,W2
QSO_84.5957636+11.1994908,58378.473499499945,18.176000000000002,0.07778772195854582,W2
QSO_84.5957636+11.1994908,58536.02319449999,18.29,0.0700912984860228,W2
QSO_84.5957636+11.1994908,58742.50442450003,18.107,0.10050552911367243,W2
QSO_84.5957636+11.1994908,58900.24109799999,18.110500000000002,0.09335161186342752,W2
QSO_84.5957636+11.1994908,59110.0054336,18.172,0.0874662455017868,W2
QSO_84.5957636+11.1994908,59265.01908899995,18.025,0.07158095649915093,W2
QSO_84.5957636+11.1994908,59474.068075749965,18.1045,0.13028688297369018,W2
QSO_84.5957636+11.1994908,59631.94249299996,18.251,0.07289551309857145,W2
QSO_84.5957636+11.1994908,59839.70613224996,18.1025,0.10380640153670692,W2
QSO_84.5957636+11.1994908,59995.88160225003,18.234,0.12744029698990442,W2
QSO_84.5957636+11.1994908,60205.02614599999,18.307,0.10198846993655694,W2
QSO_84.5957636+11.1994908,60362.68961619999,18.065,0.08353194601965684,W2
