oid,time,magnitude,error,band
QSO_37.9053534-6.5692648,55215.04859299997,18.432000000000002,0.11664261656873086,W1
QSO_37.9053534-6.5692648,55402.81138199997,18.592,0.10165482626862196,W1
QSO_37.9053534-6.5692648,55580.32477025,18.715500000000002,0.0476279329805527,W1
QSO_37.9053534-6.5692648,56678.351816000024,18.417,0.08066066365447115,W1
QSO_37.9053534-6.5692648,56867.53910875,18.4825,0.1119821078425113,W1
QSO_37.9053534-6.5692648,57040.40064610359,18.427500000000002,0.08174004861067205,W1
QSO_37.9053534-6.5692648,57229.13817467502,18.642,0.05280241384072731,W1
QSO_37.9053534-6.5692648,57401.04579632511,18.3925,0.23039406660312683,W1
QSO_37.9053534-6.5692648,57593.55425060052,18.637500000000003,0.05957150325449248,W1
QSO_37.9053534-6.5692648,57763.92201399998,18.472,0.0497754077919055,W1
QSO_37.9053534-6.5692648,57960.78950900002,18.528,0.08062118854039944,W1
QSO_37.9053534-6.5692648,58124.429995500024,18.514,0.055372381890102206,W1
QSO_37.9053534-6.5692648,58324.78747450001,18.477,0.06911890291754327,W1
QSO_37.9053534-6.5692648,58484.79347349996,18.527,0.07217831391768566,W1
QSO_37.9053534-6.5692648,58692.236661000075,18.6,0.04358119993362192,W1
QSO_37.9053534-6.5692648,58849.21520800004,18.775,0.10822849628174405,W1
QSO_37.9053534-6.5692648,59056.20859420004,18.742,0.09550397241139061,W1
QSO_37.9053534-6.5692648,59216.63625850003,18.714,0.09184644127892551,W1
QSO_37.9053534-6.5692648,59420.54792500003,18.487,0.08077922969809333,W1
QSO_37.9053534-6.5692648,59580.56684500002,18.582,0.0931565900135907,W1
QSO_37.9053534-6.5692648,59787.34091449999,18.612,0.10048807263700026,W1
QSO_37.9053534-6.5692648,59947.31782300001,18.7365,0.08235251058710949,W1
QSO_37.9053534-6.5692648,60151.37808099996,18.615499999999997,0.08361405495002149,W1
QSO_37.9053534-6.5692648,60311.36027559999,18.6555,0.09165707967543846,W1
QSO_37.9053534-6.5692648,60515.68991379997,18.405,0.07129531392826056,W1
QSO_37.9053534-6.5692648,55215.04859299997,18.0875,0.08271476544048832,W2
QSO_37.9053534-6.5692648,55402.81138199997,18.002,0.052933473271575576,W2
QSO_37.9053534-6.5692648,55580.32477025,18.017,0.048799385242029356,W2
QSO_37.9053534-6.5692648,56678.351816000024,17.942999999999998,0.11175212625676557,W2
QSO_37.9053534-6.5692648,56867.53910875,18.131999999999998,0.06614082548847049,W2
QSO_37.9053534-6.5692648,57040.40064610359,18.079,0.10183848080109517,W2
QSO_37.9053534-6.5692648,57229.13817467502,17.814500000000002,0.07186160100550286,W2
QSO_37.9053534-6.5692648,57401.04579632511,17.856499999999997,0.09364850061088383,W2
QSO_37.9053534-6.5692648,57593.55425060052,18.1155,0.1245563687653106,W2
QSO_37.9053534-6.5692648,57763.92201399998,17.939,0.07819893031449972,W2
QSO_37.9053534-6.5692648,57960.78950900002,18.103,0.1179536190264065,W2
QSO_37.9053534-6.5692648,58124.429995500024,17.873,0.05509605027425012,W2
QSO_37.9053534-6.5692648,58324.78747450001,17.906,0.07942185406920503,W2
QSO_37.9053534-6.5692648,58484.79347349996,17.9955,0.039908758437215336,W2
QSO_37.9053534-6.5692648,58692.236661000075,17.973999999999997,0.07065594224275298,W2
QSO_37.9053534-6.5692648,58849.21520800004,17.663999999999998,0.13333777770370606,W2
QSO_37.9053534-6.5692648,59056.20859420004,17.915,0.11876642436670129,W2
QSO_37.9053534-6.5692648,59216.63625850003,18.083,0.0549412397661071,W2
QSO_37.9053534-6.5692648,59420.54792500003,17.931,0.1371689955249851,W2
QSO_37.9053534-6.5692648,59580.56684500002,17.988,0.09300005251123475,W2
QSO_37.9053534-6.5692648,59787.34091449999,17.951,0.07675390239383402,W2
QSO_37.9053534-6.5692648,59947.31782300001,17.8985,0.09344067636741522,W2
QSO_37.9053534-6.5692648,60151.37808099996,18.132,0.08266123414049428,W2
QSO_37.9053534-6.5692648,60311.36027559999,18.0385,0.08550665990955861,W2
QSO_37.9053534-6.5692648,60515.68991379997,17.689,0.09596421196185885,W2
