oid,MHPS_ratio_W1,MHPS_low_W1,MHPS_high_W1,MHPS_non_zero_W1,MHPS_PN_flag_W1,MHPS_ratio_W2,MHPS_low_W2,MHPS_high_W2,MHPS_non_zero_W2,MHPS_PN_flag_W2,GP_DRW_sigma_W1,GP_DRW_tau_W1,GP_DRW_sigma_W2,GP_DRW_tau_W2,iqr_W1,iqr_W2,Amplitude_W1,AndersonDarling_W1,Autocor_length_W1,Beyond1Std_W1,Con_W1,Eta_e_W1,Gskew_W1,MaxSlope_W1,Mean_W1,Meanvariance_W1,MedianAbsDev_W1,MedianBRP_W1,PairSlopeTrend_W1,PercentAmplitude_W1,Q31_W1,Rcs_W1,Skew_W1,SmallKurtosis_W1,Std_W1,StetsonK_W1,Pvar_W1,ExcessVar_W1,SF_ML_amplitude_W1,SF_ML_gamma_W1,IAR_phi_W1,LinearTrend_W1,Amplitude_W2,AndersonDarling_W2,Autocor_length_W2,Beyond1Std_W2,Con_W2,Eta_e_W2,Gskew_W2,MaxSlope_W2,Mean_W2,Meanvariance_W2,MedianAbsDev_W2,MedianBRP_W2,PairSlopeTrend_W2,PercentAmplitude_W2,Q31_W2,Rcs_W2,Skew_W2,SmallKurtosis_W2,Std_W2,StetsonK_W2,Pvar_W2,ExcessVar_W2,SF_ML_amplitude_W2,SF_ML_gamma_W2,IAR_phi_W2,LinearTrend_W2
QSO_193.305816857787-2.779703234795305,,,,,,,,,,,0.0007168437782870789,1.0,0.010689837090157974,1.0,0.030000000000001137,0.21099999999999852,0.07949999999999946,0.5198397303026033,1.0,0.3,0.0,3.251334856880865,0.015500000000002956,0.00047480357860687426,18.10415,0.0021958306593449933,0.016500000000000625,0.5,0.03333333333333333,0.004820242255155226,0.030000000000001137,0.2828671246540566,0.29881125839557626,3.024088633398506,0.03975364763138066,0.6684645877480008,0.7274999369820114,-3.7956421571801386e-06,-0.5,-0.5,0.6180339980948049,1.0328055460278405e-05,0.21075000000000088,0.3129077606342592,1.0,0.38461538461538464,0.0,1.3668189852070167,-0.05250000000000199,0.0016804566447028914,18.20080769230769,0.007336556879282375,0.11599999999999966,0.3076923076923077,0.0,0.013011968815197205,0.21099999999999852,0.3851900364176109,-0.22745139417237448,-0.5136196651007889,0.13353126088349557,0.8674558611580189,0.9999591653654802,3.436445980299104e-05,-0.5,-0.5,0.9995699441322665,-6.266539834954573e-05
QSO_193.3150422864489-2.741567337287531,,,,,,,,,,,0.002963770788402261,1.0,0.010282637750089012,1.0,0.11012500000000003,0.1404999999999994,0.11250000000000071,0.8700041546171825,1.0,0.3,0.0,2.259056938512609,-0.02499999999999858,0.0006989057111092923,18.13005,0.003979466188342947,0.05450000000000088,0.0,-0.03333333333333333,0.00689160877715294,0.11012500000000003,0.22925123521360252,-0.13125746626590357,-0.8385960455711832,0.07214792096796706,0.9197694304762833,0.9972020694948258,8.099127765316906e-06,-0.5,-0.5,0.9823867349467174,-2.349520796533648e-06,0.2012500000000017,0.28941619065891633,2.0,0.38461538461538464,0.0,1.094938411787372,-0.016500000000000625,0.00123163803636042,18.21423076923077,0.0066288458204907105,0.08099999999999952,0.38461538461538464,-0.06666666666666667,0.0114996157646285,0.1404999999999994,0.33599696283356906,-0.051635441332325185,-0.05688667991633656,0.12073932750806869,0.7801956265396826,0.9999788855131995,2.6289954840750594e-05,-0.5,-0.5,0.9994012212123505,-5.521259179780686e-05
QSO_193.32778590495286-2.768159479560192,,,,,,,,,,,0.0012200718188296385,1.0,0.015711683862612753,1.0,0.05450000000000088,0.1515000000000022,0.08425000000000082,0.3883092699910123,1.0,0.4,0.0,1.6220242647265015,0.01899999999999835,0.0004694519776472804,18.003549999999997,0.0025742226048104983,0.02125000000000199,0.4,-0.1,0.005210431979547317,0.05450000000000088,0.36411580679680144,0.12550905996668144,1.16729091443126,0.04634514537683604,0.7293224999408194,0.9279708055333126,-2.3947438829831633e-06,-0.5,-0.5,0.9827387282000892,-4.731219361729783e-06,0.28550000000000075,0.32962833339808245,1.0,0.3076923076923077,0.0,1.0444566896147807,0.11299999999999244,0.000802692275901025,18.222115384615385,0.008275269955200183,0.08850000000000335,0.38461538461538464,-0.06666666666666667,0.018792241331941247,0.1515000000000022,0.32281033826896177,0.4330782906618375,0.791935197380639,0.15079292396249871,0.8153930258649925,0.9999995499812129,5.380064935105192e-05,0.26322165839109346,1.8672139720223084,0.9978122231360255,-6.714757079659545e-05
QSO_193.34986607787587-2.8521973395899556,,,,,,,,,,,1.033976603122956e-08,1.0,0.018664806605159096,1.0,0.05075000000000074,0.067499999999999,0.04974999999999952,0.37756310899304096,1.0,0.3,0.0,1.7367895049573063,-0.0005000000000023874,0.0002441411114106407,18.256349999999998,0.0017257334977282854,0.030000000000001137,0.2,-0.03333333333333333,0.0027390506450464657,0.05075000000000074,0.2926464355210945,-0.1296429398966125,-0.4433064196324925,0.03150559474125178,0.802032881777642,0.06732853516988388,-1.1296870550278864e-05,-0.5,-0.5,0.9943306274499167,-2.081967686404361e-06,0.2760000000000016,0.7834294459874899,1.0,0.38461538461538464,0.0,0.904291353157674,0.015999999999998238,0.0008087174315477689,18.197961538461534,0.0087150653022009,0.038000000000000256,0.5384615384615384,-0.13333333333333333,0.015612115881479989,0.067499999999999,0.34203521772016937,0.09483906629627914,0.5704762028981745,0.15859642317463263,0.7370852676649239,0.9999999899434767,6.058715208044405e-05,0.1830779834645979,2.3751379881379813,0.9983428761650122,-6.711806989859726e-05
QSO_193.36359330890465-2.7241668476584286,,,,,,,,,,,1.956338303163368e-08,1.0,0.007416921282824127,1.0,0.047624999999996476,0.12650000000000006,0.05775000000000041,0.7863615515406795,1.0,0.4,0.0,1.5705955516375065,0.022500000000000853,0.0002551454394711894,18.3572,0.0018503790801409439,0.0129999999999999,0.4,0.03333333333333333,0.0037607303447335636,0.047624999999996476,0.27997120571247075,0.34405315212276355,0.36332684179324026,0.03396777884996333,0.7230578017405608,0.15463482834070666,-8.824332610631322e-06,-0.5,-0.5,0.9909474683210491,-9.948288787253986e-06,0.16999999999999993,0.7756799357360119,1.0,0.38461538461538464,0.0,0.9139753516083885,0.08800000000000097,0.0006687200801991806,18.214346153846154,0.006036578459069636,0.08399999999999963,0.3076923076923077,-0.06666666666666667,0.01176988230117711,0.12650000000000006,0.25947231761851786,0.39307522017546437,-0.40999657019183067,0.10995232963834557,0.8501873510720003,0.9995089187544947,1.766667605519929e-05,-0.5,-0.5,0.9957290841390185,-4.842682873539033e-05
QSO_193.39880783880128-2.7719317859621633,,,,,,,,,,,0.0011199925320532923,1.0,0.0099365965785084,1.0,0.14474999999999838,0.18099999999999739,0.11400000000000077,0.7899530850125541,1.0,0.4,0.0,2.009389472919057,0.0484999999999971,0.0005072509886849073,18.551899999999996,0.004238435800597968,0.057000000000000384,0.3,-0.03333333333333333,0.007462585860221546,0.14474999999999838,0.3740253349540196,0.24156877142952746,-0.8061434351159313,0.07863103712911343,0.877840116762568,0.763119814336337,1.371894068579378e-07,-0.5,-0.5,0.9142064488712266,1.8725312936348995e-05,0.20599999999999952,0.460096335209495,2.0,0.23076923076923078,0.0,0.6717741507210251,-0.07699999999999818,0.0007289735466484858,18.287961538461538,0.00657574711232131,0.08099999999999952,0.15384615384615385,0.0,0.013352994183665033,0.18099999999999739,0.4341785782908271,-0.32513669307864373,-0.13495969759636273,0.12025701027678164,0.8401355568874268,0.999911044311951,2.591866388787371e-05,-0.5,-0.5,0.9995159142856707,-6.145383635951133e-05
QSO_193.399241-2.782035,,,,,,,,,,,0.04824854695917041,1.0,0.15700011340904108,1.0,0.3855000000000004,0.45237499999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6639999999999997,0.16673784043299616,1.0,0.0,0.0,0.6881877948747256,0.15799999999999415,0.0016245217896112736,18.252312500000002,0.021404556312838777,0.271250000000002,0.25,0.1,0.040743584119324334,0.45237499999999997,0.4168184834651498,0.3220860587667417,1.578527788331317,0.3906826507457812,,1.0,0.00039635426828037976,-0.5,-0.5,0.9985419588584149,0.00017678332680496478
QSO_193.41055660381565-2.7805487233212025,,,,,,,,,,,0.002602714556291714,1.0,6.810024684310637e-08,1.0,0.13137500000000202,0.08500000000000085,0.14150000000000063,0.4370024980161594,1.0,0.4,0.0,3.047474611005359,0.0625,0.0007263502624394876,18.572300000000002,0.005002275830970632,0.06924999999999848,0.3,0.03333333333333333,0.009313798169589337,0.13137500000000202,0.2050508879235537,0.34248381415731005,-0.21871316234132454,0.09290376741553588,0.89545245664121,0.9456368707364518,1.0522426825610763e-05,-0.5,-0.5,0.6180339980948049,3.5301933420851313e-05,0.12975000000000136,0.7432355239710888,1.0,0.23076923076923078,0.0,1.720606165594562,0.1255000000000024,0.000819434018572808,18.275192307692308,0.003927156482764395,0.03950000000000031,0.3076923076923077,-0.06666666666666667,0.010549390327442256,0.08500000000000085,0.2187310224381952,0.8545081588381847,1.253584529514383,0.07176953994491984,0.8195956503134781,0.5074400986119229,-3.4248127009705796e-06,-0.5,-0.5,0.9936286517983525,-1.579334438569719e-05
QSO_193.417388056957-2.693817486831511,,,,,,,,,,,0.0032099581503149863,1.0,0.016815024194012273,1.0,0.12587499999999707,0.19699999999999918,0.10724999999999874,0.5655529342262017,1.0,0.4,0.0,1.618404981181412,0.06050000000000466,0.0005987793151038001,17.93895,0.004182842815132652,0.06975000000000087,0.3,0.1,0.007673847527625812,0.12587499999999707,0.38601570005412655,0.2389922029825347,-0.8560991208485302,0.07503580811852388,0.8827963759763565,0.9992283542367302,1.1170167729626081e-05,-0.5,-0.5,0.6180339980948049,7.609577286989264e-06,0.29825000000000124,0.3372654489139904,1.0,0.23076923076923078,0.0,0.6757964136094236,0.10050000000000381,0.0008488577349412776,18.22096153846154,0.008487049368800419,0.09499999999999886,0.3076923076923077,0.0,0.019160985265009974,0.19699999999999918,0.2811988387758459,0.35241135643752675,0.9678868113735839,0.15464220012393673,0.7927301879723673,0.999998964139979,5.4761590718338224e-05,-0.5,-0.5,0.9987944799376426,-5.974085914898163e-05
QSO_193.42010380280934-2.6911352922177905,,,,,,,,,,,0.001451684770843812,1.0,0.009058834437230517,1.0,0.08474999999999966,0.09199999999999875,0.1297499999999996,0.22701509563700936,1.0,0.3,0.0,1.8911764763914825,-0.054000000000002046,0.0004806919285405203,18.3317,0.003921219125358358,0.04899999999999949,0.4,-0.03333333333333333,0.008549339369230496,0.08474999999999966,0.3028548796483925,-0.5585863073898638,1.8589752628791194,0.07188261264033183,0.773918556781777,0.8719656555226631,2.513349446368087e-06,-0.5,-0.5,0.6180339980948049,-3.3569792802957423e-07,0.2497499999999988,0.536735604788186,1.0,0.23076923076923078,0.0,2.3563032829714605,-0.011499999999998067,0.0013598077863916024,18.29746153846154,0.006957735666970291,0.053499999999996106,0.46153846153846156,-0.06666666666666667,0.013955266679411086,0.09199999999999875,0.28421761350797103,-0.18493422480348531,1.4149108659390062,0.12730890076117096,0.7712088353712716,0.9995762523838285,3.13851657432785e-05,-0.5,-0.5,0.976093192198291,-2.2940047803749756e-05
