mjdmean mag dmag band
55347.1171875 16.932743072509766 0.14154160022735596 1
55347.1171875 16.319198608398438 0.2745998799800873 2
55536.98046875 16.85313606262207 0.12981049716472626 1
55536.98046875 15.839021682739258 0.1855126917362213 2
56810.8984375 16.961278915405273 0.14039497077465057 1
56810.8984375 15.97653865814209 0.23167967796325684 2
56999.07421875 15.954172134399414 0.2905796468257904 2
57169.51953125 16.723552703857422 0.12055163830518723 1
57169.51953125 15.875492095947266 0.23011021316051483 2
57363.921875 16.96843910217285 0.1659635305404663 1
57363.921875 15.891119003295898 0.25438836216926575 2
57529.84765625 15.939111709594727 0.2253928929567337 2
57728.0546875 16.95438003540039 0.15501438081264496 1
57728.0546875 15.874095916748047 0.23860426247119904 2
57890.359375 16.682344436645508 0.11951437592506409 1
57890.359375 16.068267822265625 0.2709200382232666 2
58094.1328125 16.65083885192871 0.12474213540554047 1
58250.84765625 16.863643646240234 0.1490342915058136 1
58459.23828125 16.744754791259766 0.14522606134414673 1
58616.28515625 16.650724411010742 0.10091692954301834 1
58616.28515625 15.821967124938965 0.23126010596752167 2
58823.55859375 16.837236404418945 0.13912250101566315 1
58981.98828125 16.230411529541016 0.3137899935245514 2
59189.1953125 15.850954055786133 0.2721731960773468 2
