mjdmean mag dmag band
55377.78515625 16.223466873168945 0.066971056163311 1
56652.63671875 16.230396270751953 0.0776851624250412 1
57018.08984375 16.162525177001953 0.06227549910545349 1
57206.109375 16.079641342163086 0.06546993553638458 1
57206.109375 15.617925643920898 0.18220946192741394 2
57567.82421875 16.429683685302734 0.08365428447723389 1
57567.82421875 15.586896896362305 0.17068997025489807 2
57933.28515625 15.655269622802734 0.19525448977947235 2
58098.609375 16.828914642333984 0.12483743578195572 1
58297.546875 17.14715576171875 0.1615488976240158 1
58297.546875 15.789443016052246 0.2105802297592163 2
58662.90234375 15.863421440124512 0.2549065947532654 2
59028.85546875 16.278636932373047 0.07696664333343506 1
59028.85546875 16.004653930664062 0.3146297037601471 2
59190.58984375 15.861592292785645 0.22373755276203156 2
