mjdmean mag dmag band
55362.80078125 16.383251190185547 0.07025040686130524 1
55362.80078125 15.532716751098633 0.11337252706289291 2
55553.109375 16.369213104248047 0.07583428919315338 1
55553.109375 15.400813102722168 0.11814955621957779 2
56825.34765625 16.412864685058594 0.08760648220777512 1
56825.34765625 15.709390640258789 0.1813613623380661 2
57014.37890625 16.284671783447266 0.0736410841345787 1
57014.37890625 15.428296089172363 0.13953685760498047 2
57184.1640625 16.361854553222656 0.07377955317497253 1
57184.1640625 15.35084056854248 0.11871575564146042 2
57376.375 16.327537536621094 0.07911413162946701 1
57376.375 15.568486213684082 0.16291576623916626 2
57546.890625 16.282014846801758 0.07041633874177933 1
57546.890625 15.44283390045166 0.13403534889221191 2
57741.8671875 16.232227325439453 0.05688299611210823 1
57741.8671875 15.729301452636719 0.17229779064655304 2
57904.90234375 16.409700393676758 0.06921333074569702 1
58107.609375 16.478416442871094 0.0909619927406311 1
58107.609375 15.42702579498291 0.14814096689224243 2
58266.82421875 16.267528533935547 0.07227364927530289 1
58266.82421875 15.49998664855957 0.15670624375343323 2
58471.859375 16.48461151123047 0.09087146818637848 1
58471.859375 15.257081031799316 0.1281813085079193 2
58631.078125 16.445171356201172 0.08763318508863449 1
58631.078125 15.324628829956055 0.12959906458854675 2
58837.4140625 16.467844009399414 0.09441284090280533 1
58837.4140625 15.415517807006836 0.16877047717571259 2
58997.234375 16.616363525390625 0.09202224016189575 1
58997.234375 15.769211769104004 0.2020256221294403 2
