mjdmean mag dmag band
55359.09375 16.603666305541992 0.10565520077943802 1
55359.09375 15.85599136352539 0.19009798765182495 2
55548.28515625 16.529911041259766 0.11347471922636032 1
55548.28515625 15.645208358764648 0.17673107981681824 2
56646.875 16.642168045043945 0.11636217683553696 1
56646.875 16.109159469604492 0.3105252981185913 2
56823.765625 16.47818374633789 0.10594872385263443 1
56823.765625 15.742767333984375 0.22700782120227814 2
57012.87109375 16.39450454711914 0.09806647151708603 1
57012.87109375 15.779748916625977 0.22958314418792725 2
57182.58203125 16.484128952026367 0.09818284958600998 1
57182.58203125 16.124557495117188 0.29422318935394287 2
57374.87109375 16.32619285583496 0.08300767838954926 1
57541.4453125 16.487449645996094 0.0996885746717453 1
57738.9921875 16.46999740600586 0.10329191386699677 1
57901.88671875 16.641422271728516 0.1147955060005188 1
58106.17578125 16.633638381958008 0.12051254510879517 1
58263.80859375 16.73758316040039 0.12677142024040222 1
58470.421875 16.58254623413086 0.11483951658010483 1
58629.5 16.475568771362305 0.09580124169588089 1
58629.5 16.13065528869629 0.3110860586166382 2
58835.984375 16.74545669555664 0.10627985745668411 1
58993.6328125 16.763568878173828 0.1393575668334961 1
