mjdmean mag dmag band
55355.78125 16.27062225341797 0.08323942869901657 1
55355.78125 15.250852584838867 0.1162039116024971 2
55545.1796875 16.36183738708496 0.08602875471115112 1
55545.1796875 15.255709648132324 0.11499030143022537 2
56643.5859375 16.28879165649414 0.07467732578516006 1
56643.5859375 15.175030708312988 0.11813681572675705 2
56818.1015625 16.358707427978516 0.08208400756120682 1
56818.1015625 15.277873992919922 0.12747107446193695 2
57008.14453125 16.51996612548828 0.10068927705287933 1
57008.27734375 15.201436996459961 0.12116780132055283 2
57179.5625 16.46892738342285 0.08761710673570633 1
57179.5625 15.314966201782227 0.127070814371109 2
57371.921875 16.18194580078125 0.07129323482513428 1
57371.921875 15.053190231323242 0.10085561126470566 2
57538.296875 16.28452491760254 0.07814384251832962 1
57538.296875 15.332252502441406 0.13913050293922424 2
57738.83203125 16.15568733215332 0.07225784659385681 1
57738.83203125 15.477930068969727 0.17518550157546997 2
57902.046875 16.480146408081055 0.093232661485672 1
57902.046875 14.97321891784668 0.10054225474596024 2
58103.1015625 16.223194122314453 0.08070152997970581 1
58260.6640625 16.50261116027832 0.08092910796403885 1
58260.59765625 15.27828598022461 0.11816102266311646 2
58467.41796875 16.299617767333984 0.0944744274020195 1
58467.41796875 15.319416999816895 0.17222894728183746 2
58626.29296875 16.44534683227539 0.08572933822870255 1
58626.29296875 15.111230850219727 0.10535167902708054 2
58833.23828125 16.254762649536133 0.07955566793680191 1
58833.23828125 14.871857643127441 0.10816674679517746 2
58994.83984375 16.18889045715332 0.07840948551893234 1
58994.83984375 15.51093864440918 0.18755804002285004 2
