mjdmean mag dmag band
55208.65234375 16.44183921813965 0.09230612963438034 1
55208.65234375 15.315913200378418 0.11929360777139664 2
55395.23828125 16.69942283630371 0.09524708241224289 1
55395.23828125 15.691415786743164 0.12972037494182587 2
55572.1953125 16.465938568115234 0.08718936145305634 1
55572.1953125 15.462900161743164 0.1276937872171402 2
56669.01953125 16.464508056640625 0.09230580925941467 1
56669.01953125 15.948890686035156 0.2443692833185196 2
56858.7265625 16.425132751464844 0.078708715736866 1
57034.66015625 16.472570419311523 0.10133697092533112 1
57034.66015625 15.969806671142578 0.2613731622695923 2
57221.9765625 16.73236846923828 0.11681731045246124 1
57221.9765625 15.68713092803955 0.18258562684059143 2
57394.7109375 16.753543853759766 0.12131266295909882 1
57394.7109375 15.514715194702148 0.14384713768959045 2
57590.18359375 16.38153076171875 0.08499570190906525 1
57590.18359375 15.427719116210938 0.14554916322231293 2
57756.12109375 16.397327423095703 0.08066928386688232 1
57756.12109375 15.610424995422363 0.16419947147369385 2
57951.80078125 16.5169677734375 0.08087339997291565 1
57951.80078125 15.379324913024902 0.12332271039485931 2
58115.96484375 16.437274932861328 0.08878614008426666 1
58115.96484375 15.87596607208252 0.2398655265569687 2
58317.36328125 16.609617233276367 0.10477922111749649 1
58478.05078125 16.474878311157227 0.09127466380596161 1
58478.05078125 15.778213500976562 0.20129598677158356 2
58681.59765625 16.493188858032227 0.09326999634504318 1
58681.59765625 15.839042663574219 0.2549181878566742 2
58842.30078125 16.59619903564453 0.09198535233736038 1
58842.234375 15.596528053283691 0.15517225861549377 2
59048.7890625 16.448989868164062 0.10018976777791977 1
59048.7890625 15.311844825744629 0.18366143107414246 2
