mjdmean mag dmag band
55356.375 16.04193878173828 0.06912166625261307 1
55356.375 15.191482543945312 0.10872314870357513 2
55545.7109375 16.374141693115234 0.08694011718034744 1
55545.7109375 15.254847526550293 0.10970154404640198 2
56644.11328125 16.18732452392578 0.07108664512634277 1
56644.11328125 15.074140548706055 0.1103658676147461 2
56818.3984375 16.16537857055664 0.06801259517669678 1
56818.3984375 14.97370719909668 0.09396396577358246 2
57008.5703125 16.212099075317383 0.07408982515335083 1
57008.5703125 15.234278678894043 0.12031593918800354 2
57180.01953125 16.172422409057617 0.06605475395917892 1
57179.953125 15.269147872924805 0.1245090588927269 2
57372.3828125 16.311233520507812 0.07987236231565475 1
57372.3828125 15.243559837341309 0.11601188033819199 2
57538.88671875 16.168058395385742 0.0684456154704094 1
57538.88671875 15.381758689880371 0.13766013085842133 2
57739.125 16.322980880737305 0.08632194250822067 1
57739.125 15.648317337036133 0.20824190974235535 2
57902.2421875 16.146974563598633 0.07077968865633011 1
57902.33984375 15.278393745422363 0.13627301156520844 2
58103.55859375 16.220294952392578 0.07363127171993256 1
58103.55859375 15.547801971435547 0.17070212960243225 2
58260.92578125 16.052791595458984 0.053915683180093765 1
58260.95703125 15.318338394165039 0.12561994791030884 2
58467.875 16.268512725830078 0.08670944720506668 1
58467.875 15.041756629943848 0.12167409807443619 2
58626.75 16.071413040161133 0.06001712754368782 1
58626.81640625 15.311535835266113 0.13036154210567474 2
58833.53125 16.25632667541504 0.08275718241930008 1
58833.5 15.232172966003418 0.15841275453567505 2
58995.03515625 16.112306594848633 0.07177246361970901 1
