mjdmean mag dmag band
55333.6015625 17.09529685974121 0.1306484490633011 1
55333.53515625 16.125621795654297 0.18937455117702484 2
55524.5703125 16.95316505432129 0.1187511682510376 1
56796.3359375 17.09420394897461 0.15051119029521942 1
57348.765625 17.160432815551758 0.16435553133487701 1
57348.765625 16.532928466796875 0.38561972975730896 2
57517.47265625 17.113401412963867 0.12549324333667755 1
57714.35546875 17.25867462158203 0.12654416263103485 1
57876.09765625 17.033559799194336 0.11284666508436203 1
57876.03125 16.240846633911133 0.23084689676761627 2
58079.984375 16.729782104492188 0.09975069016218185 1
58237.96484375 17.336477279663086 0.16621842980384827 1
58447.15234375 17.17765998840332 0.14985887706279755 1
58602.1640625 16.87886619567871 0.10303748399019241 1
58809.80859375 17.261777877807617 0.16211539506912231 1
58809.80859375 16.5496883392334 0.37876462936401367 2
58968.07421875 17.245336532592773 0.1444162279367447 1
59175.453125 17.137161254882812 0.1438264548778534 1
59175.515625 16.237197875976562 0.27095940709114075 2
