mjdmean mag dmag band
55396.03125 16.71736717224121 0.11246559768915176 1
55572.92578125 15.657536506652832 0.15479448437690735 2
56669.4453125 16.09383773803711 0.2590092718601227 2
56859.515625 15.694244384765625 0.1711268573999405 2
57035.3828125 15.643311500549316 0.17969442903995514 2
57222.89453125 16.03380584716797 0.2382834255695343 2
57399.16796875 16.493881225585938 0.08844182640314102 1
57399.16796875 15.422998428344727 0.1277732104063034 2
57590.609375 16.545602798461914 0.09382228553295135 1
57590.609375 15.81159496307373 0.2080288529396057 2
57756.546875 16.6527099609375 0.1031441017985344 1
57952.65234375 16.672956466674805 0.08343563973903656 1
57952.65234375 16.156925201416016 0.22872565686702728 2
58116.75 16.689685821533203 0.09726813435554504 1
58116.75 15.474505424499512 0.14094342291355133 2
58318.21484375 15.610854148864746 0.1925344616174698 2
58684.8671875 15.690850257873535 0.2275223582983017 2
58847.171875 16.769224166870117 0.11104590445756912 1
58847.171875 15.710726737976074 0.18276795744895935 2
59049.57421875 16.4556941986084 0.10037048906087875 1
59049.57421875 15.681475639343262 0.24937891960144043 2
