mjdmean mag dmag band
55371.52734375 16.189847946166992 0.07494533807039261 1
55371.52734375 15.557220458984375 0.1501050442457199 2
55558.93359375 16.421354293823242 0.10105568170547485 1
55558.93359375 15.742409706115723 0.2033865749835968 2
56658.078125 16.31044578552246 0.10543983429670334 1
56658.01171875 15.625277519226074 0.23224438726902008 2
56833.69921875 16.288318634033203 0.08578462898731232 1
56833.69921875 15.583782196044922 0.20182287693023682 2
57022.203125 16.27642250061035 0.09064062684774399 1
57022.26953125 15.478581428527832 0.1785115897655487 2
57194.71875 16.11029624938965 0.061385925859212875 1
57192.5546875 15.56472110748291 0.1561242640018463 2
57386.0859375 16.326936721801758 0.09135963022708893 1
57552.84375 16.21139144897461 0.07775942981243134 1
57552.84375 15.651755332946777 0.24339884519577026 2
57751.3046875 16.239919662475586 0.0782628133893013 1
57751.3046875 16.006059646606445 0.26803991198539734 2
57914.78125 16.192819595336914 0.07460349053144455 1
57914.78125 15.574044227600098 0.18403875827789307 2
58115.5390625 16.060897827148438 0.0761265754699707 1
58115.47265625 15.572615623474121 0.2068222612142563 2
58275.2578125 16.3490047454834 0.08966266363859177 1
58275.2578125 15.653818130493164 0.20208899676799774 2
58481.08984375 16.126434326171875 0.05911824479699135 1
58481.08984375 15.72913646697998 0.20589178800582886 2
58641.9921875 16.16570472717285 0.07833521068096161 1
58846.7109375 16.177820205688477 0.07851486653089523 1
58846.7109375 15.59334659576416 0.20758290588855743 2
59006.515625 16.461341857910156 0.09819761663675308 1
