mjdmean mag dmag band
55347.72265625 16.61893081665039 0.08313722163438797 1
55347.72265625 15.651163101196289 0.11740957945585251 2
55537.62890625 16.524267196655273 0.08714324235916138 1
55537.62890625 15.713123321533203 0.15102410316467285 2
56811.3359375 16.68010902404785 0.08528341352939606 1
56811.3359375 15.707782745361328 0.13233624398708344 2
57001.4921875 16.57300567626953 0.0852416530251503 1
57001.4921875 15.85509204864502 0.19325454533100128 2
57170.05859375 16.71468734741211 0.09454338997602463 1
57170.125 16.01094627380371 0.21748636662960052 2
57364.4375 16.521080017089844 0.08045392483472824 1
57364.4375 15.639932632446289 0.1455802172422409 2
57530.51171875 16.763710021972656 0.09439924359321594 1
57530.51171875 15.98857307434082 0.19750311970710754 2
57728.69921875 16.687057495117188 0.09561628848314285 1
57728.69921875 15.815252304077148 0.1818896383047104 2
57891.02734375 16.411453247070312 0.07461310923099518 1
57891.02734375 15.62211799621582 0.15281380712985992 2
58094.25390625 16.69184684753418 0.10130462795495987 1
58094.25390625 15.6170015335083 0.1620442122220993 2
58255.50390625 16.45619010925293 0.07564367353916168 1
58255.50390625 15.71588134765625 0.16534383594989777 2
58459.87890625 16.62776756286621 0.09189169853925705 1
58459.87890625 15.777597427368164 0.18270017206668854 2
58617.08203125 16.520078659057617 0.06191997602581978 1
58617.08203125 15.800044059753418 0.14299535751342773 2
58824.1328125 16.50572967529297 0.08003146946430206 1
58982.58984375 16.702594757080078 0.09513463079929352 1
58982.58984375 15.859482765197754 0.19218003749847412 2
59189.8359375 16.714948654174805 0.09497875720262527 1
59189.8359375 15.8758544921875 0.20663604140281677 2
