mjdmean mag dmag band
55360.4140625 16.798748016357422 0.12076901644468307 1
55360.4140625 15.855630874633789 0.18011026084423065 2
55549.4765625 16.605873107910156 0.10123991221189499 1
55549.4765625 15.875752449035645 0.19500616192817688 2
56649.24609375 16.803340911865234 0.14106979966163635 1
56825.08203125 16.629947662353516 0.1423845887184143 1
57014.12109375 16.767864227294922 0.12881572544574738 1
57183.89453125 16.621103286743164 0.10584339499473572 1
57376.1171875 16.507375717163086 0.10979018360376358 1
57542.7578125 16.732189178466797 0.12530513107776642 1
57741.67578125 16.723278045654297 0.13977311551570892 1
57741.67578125 16.161346435546875 0.4261420965194702 2
57903.1953125 16.627595901489258 0.11346327513456345 1
57903.1953125 15.699064254760742 0.20076829195022583 2
58107.3515625 16.78253746032715 0.14265227317810059 1
58266.62109375 16.563283920288086 0.11088475584983826 1
58471.6015625 16.641761779785156 0.12938012182712555 1
58471.6015625 16.30504035949707 0.4158499836921692 2
58630.80859375 16.922277450561523 0.1486062854528427 1
58630.80859375 16.092561721801758 0.3018740117549896 2
58837.2265625 16.599775314331055 0.11454333364963531 1
58995.0078125 16.64159393310547 0.11317746341228485 1
58995.0078125 15.5281343460083 0.18246454000473022 2
