mjdmean mag dmag band
55209.75 15.131897926330566 0.01514434814453125 1
55209.75 14.004732131958008 0.017756083980202675 2
55388.74609375 15.092323303222656 0.015730135142803192 1
55388.74609375 13.931504249572754 0.01858757995069027 2
55578.48828125 15.100625991821289 0.014149180613458157 1
55578.48828125 14.093690872192383 0.019133005291223526 2
56674.296875 15.038111686706543 0.013884900137782097 1
56674.296875 13.991741180419922 0.019959023222327232 2
56850.1015625 15.090843200683594 0.01861267164349556 1
56850.1015625 13.969488143920898 0.02622043713927269 2
57037.4609375 15.101570129394531 0.014237691648304462 1
57037.4609375 14.0576171875 0.020408544689416885 2
57210.453125 15.036466598510742 0.01452579628676176 1
57210.51953125 14.009514808654785 0.022067012265324593 2
57401.30859375 15.039278984069824 0.01460745744407177 1
57401.30859375 14.015376091003418 0.02096402272582054 2
57573.17578125 15.021217346191406 0.01848290115594864 1
57573.17578125 14.031739234924316 0.02808849886059761 2
57766.875 15.046631813049316 0.01507420465350151 1
57766.875 13.943462371826172 0.020932478830218315 2
57931.10546875 15.073371887207031 0.02062954194843769 1
57931.10546875 14.103116035461426 0.036163680255413055 2
58131.1953125 15.047602653503418 0.015620581805706024 1
58131.1953125 14.060127258300781 0.024598456919193268 2
58291.50390625 15.043291091918945 0.015717733651399612 1
58291.50390625 13.975508689880371 0.025717267766594887 2
58496.96875 15.074840545654297 0.016979340463876724 1
58496.96875 14.054824829101562 0.026716893538832664 2
58657.19140625 15.008563995361328 0.021472563967108727 1
58657.19140625 13.975817680358887 0.03794369101524353 2
58862.48828125 15.0424222946167 0.016002770513296127 1
58862.48828125 14.031976699829102 0.025556351989507675 2
59023.14453125 15.155085563659668 0.02387061156332493 1
59023.14453125 14.028061866760254 0.042354609817266464 2
