mjdmean mag dmag band
55332.2734375 15.854826927185059 0.05123147740960121 1
55332.2734375 15.132509231567383 0.09497953951358795 2
55523.3515625 15.787093162536621 0.052093323320150375 1
55523.3515625 15.035435676574707 0.09394852817058563 2
56793.6328125 15.791090965270996 0.056085605174303055 1
56793.6328125 15.150973320007324 0.12212853133678436 2
56984.1484375 15.72458553314209 0.04737413302063942 1
56984.1484375 15.02185344696045 0.10187346488237381 2
57152.53125 15.76053524017334 0.04624035954475403 1
57152.53125 15.142102241516113 0.10505981743335724 2
57346.2109375 15.648550987243652 0.04494745284318924 1
57346.2109375 15.196630477905273 0.1167621910572052 2
57511.375 15.66892147064209 0.040851715952157974 1
57511.375 14.920705795288086 0.0810968428850174 2
57711.73828125 15.781136512756348 0.05374770984053612 1
57711.73828125 15.232905387878418 0.14667439460754395 2
57874.0625 15.744209289550781 0.047517597675323486 1
57874.0625 14.917974472045898 0.0934828370809555 2
58077.37109375 15.750017166137695 0.049331337213516235 1
58077.37109375 15.2130765914917 0.12573453783988953 2
58233.83984375 15.724278450012207 0.03969632089138031 1
58233.83984375 15.152444839477539 0.14373984932899475 2
58441.62890625 15.716471672058105 0.048753563314676285 1
58441.62890625 15.165594100952148 0.12673643231391907 2
58599.4140625 15.72393798828125 0.04834819585084915 1
58599.4140625 15.091428756713867 0.10543806850910187 2
58807.26171875 15.771746635437012 0.038961879909038544 1
58807.26171875 15.178007125854492 0.1212148666381836 2
58966.82421875 15.821413040161133 0.05009140819311142 1
58963.6875 14.924464225769043 0.09429080784320831 2
59172.83984375 15.720196723937988 0.04841214045882225 1
59172.83984375 15.244220733642578 0.13564445078372955 2
