oid,time,magnitude,error,band
QSO_43.830889-5.1648262,55222.15671250004,18.994,0.09836826149121797,W1
QSO_43.830889-5.1648262,55409.553954000025,18.9765,0.07476943526556439,W1
QSO_43.830889-5.1648262,55586.07403125,18.801000000000002,0.07353899645766188,W1
QSO_43.830889-5.1648262,56684.079249999966,18.794,0.08690311209405788,W1
QSO_43.830889-5.1648262,56873.685800000036,18.709000000000003,0.07181860628350299,W1
QSO_43.830889-5.1648262,57045.06191539923,18.634,0.059854196021174075,W1
QSO_43.830889-5.1648262,57235.20230330962,19.039,0.11707819248266028,W1
QSO_43.830889-5.1648262,57407.84499705515,18.609,0.14255906845935817,W1
QSO_43.830889-5.1648262,57602.84347758808,18.811500000000002,0.0591128257815085,W1
QSO_43.830889-5.1648262,57769.68167750002,18.837000000000003,0.07593921153394002,W1
QSO_43.830889-5.1648262,57967.16846800002,18.9215,0.035384274402621284,W1
QSO_43.830889-5.1648262,58129.66292749999,19.036,0.08073596655949793,W1
QSO_43.830889-5.1648262,58330.93438475005,18.740499999999997,0.15682275026283685,W1
QSO_43.830889-5.1648262,58490.482108000004,18.770000000000003,0.09371061672777521,W1
QSO_43.830889-5.1648262,58697.72777574999,18.613999999999997,0.059450726563170596,W1
QSO_43.830889-5.1648262,58857.57157360004,18.833,0.12637283170283325,W1
QSO_43.830889-5.1648262,59062.10569599997,18.713,0.0,W1
QSO_43.830889-5.1648262,59222.32106050002,18.779,0.11592282565964461,W1
QSO_43.830889-5.1648262,59429.30011400001,18.857,0.10793653828197512,W1
QSO_43.830889-5.1648262,59586.24681074995,18.9,0.12934793648093126,W1
QSO_43.830889-5.1648262,59793.66359049999,18.697,0.04833218389437846,W1
QSO_43.830889-5.1648262,59953.109898500035,18.706000000000003,0.10700303003887306,W1
QSO_43.830889-5.1648262,60157.176471000006,18.634,0.07452993606774666,W1
QSO_43.830889-5.1648262,60317.21256069994,18.6315,0.062042735271746696,W1
QSO_43.830889-5.1648262,55222.15671250004,18.34,0.09831042048282661,W2
QSO_43.830889-5.1648262,55409.553954000025,18.241,0.06572172912372548,W2
QSO_43.830889-5.1648262,55586.07403125,18.286,0.09683101259410648,W2
QSO_43.830889-5.1648262,56684.079249999966,18.342,0.08972605770955705,W2
QSO_43.830889-5.1648262,56873.685800000036,18.125,0.08355980748309438,W2
QSO_43.830889-5.1648262,57045.06191539923,18.205,0.07636161476758166,W2
QSO_43.830889-5.1648262,57235.20230330962,18.346,0.10199831892963657,W2
QSO_43.830889-5.1648262,57407.84499705515,18.502,0.1371541031103334,W2
QSO_43.830889-5.1648262,57602.84347758808,18.236,0.07686529410273542,W2
QSO_43.830889-5.1648262,57769.68167750002,18.259,0.0891805584848055,W2
QSO_43.830889-5.1648262,57967.16846800002,18.123,0.0879612840970389,W2
QSO_43.830889-5.1648262,58129.66292749999,18.087,0.09796711466382771,W2
QSO_43.830889-5.1648262,58330.93438475005,18.1235,0.13298637148219397,W2
QSO_43.830889-5.1648262,58490.482108000004,18.245,0.10382632734523534,W2
QSO_43.830889-5.1648262,58697.72777574999,18.564,0.10040623505060332,W2
QSO_43.830889-5.1648262,58857.57157360004,18.357,0.09031334342166723,W2
QSO_43.830889-5.1648262,59062.10569599997,18.131,0.0,W2
QSO_43.830889-5.1648262,59222.32106050002,18.341,0.05174369672618715,W2
QSO_43.830889-5.1648262,59429.30011400001,18.418,0.25425548539186343,W2
QSO_43.830889-5.1648262,59586.24681074995,18.3165,0.13191651449638514,W2
QSO_43.830889-5.1648262,59793.66359049999,18.132,0.10467975855843292,W2
QSO_43.830889-5.1648262,59953.109898500035,18.228,0.12154252727954915,W2
QSO_43.830889-5.1648262,60157.176471000006,18.281,0.07112162620670111,W2
QSO_43.830889-5.1648262,60317.21256069994,18.1515,0.05086021038100414,W2
