oid,time,magnitude,error,band
QSO_160.329792+20.14,57158.3894220863,18.833,0.0,W1
QSO_160.329792+20.14,57351.77049920232,18.754,0.0919238815542517,W1
QSO_160.329792+20.14,57517.69243760259,19.0325,0.0682358043845023,W1
QSO_160.329792+20.14,57881.32840675002,19.0635,0.1856155300614694,W1
QSO_160.329792+20.14,58241.50889199998,19.299,0.0,W1
QSO_160.329792+20.14,58447.78433500002,18.96,0.0,W1
QSO_160.329792+20.14,58605.39210149999,19.508000000000003,0.0,W1
QSO_160.329792+20.14,58969.54731550001,18.7035,0.005303300858898,W1
QSO_160.329792+20.14,59336.84696449998,19.481,0.0,W1
QSO_160.329792+20.14,59909.95306499997,19.128,0.0,W1
QSO_160.329792+20.14,60068.24717749999,19.297,0.0,W1
QSO_160.329792+20.14,60432.14613160003,18.934,0.0388908729652599,W1
QSO_160.329792+20.14,55335.28532349998,18.812,0.0659988844019278,W2
QSO_160.329792+20.14,55525.47448649996,18.659,0.0718565019641956,W2
QSO_160.329792+20.14,56799.75213000005,18.582,0.1887975105768078,W2
QSO_160.329792+20.14,57158.3894220863,17.939,0.0,W2
QSO_160.329792+20.14,57351.77049920232,18.46,0.0438406204335655,W2
QSO_160.329792+20.14,57517.69243760259,18.4695,0.0067175144212716,W2
QSO_160.329792+20.14,57881.32840675002,18.3295,0.136825162159597,W2
QSO_160.329792+20.14,58241.50889199998,18.818,0.0,W2
QSO_160.329792+20.14,58447.78433500002,18.309,0.0,W2
QSO_160.329792+20.14,58605.39210149999,18.047,0.0,W2
QSO_160.329792+20.14,58969.54731550001,18.1865,0.1955150249980806,W2
QSO_160.329792+20.14,59336.84696449998,18.236,0.0,W2
QSO_160.329792+20.14,59909.95306499997,18.081,0.0,W2
QSO_160.329792+20.14,60068.24717749999,18.547,0.0,W2
QSO_160.329792+20.14,60432.14613160003,18.8755,0.0555078823231439,W2
QSO_160.2945932756199+20.132081770318617,56990.00049600002,18.189,0.0490058338421404,W1
QSO_160.2945932756199+20.132081770318617,57158.42218083839,18.17,0.0364836401692592,W1
QSO_160.2945932756199+20.132081770318617,57351.70498169823,18.262,0.0684489590863149,W1
QSO_160.2945932756199+20.132081770318617,57517.39696578388,18.121,0.0532947976311522,W1
QSO_160.2945932756199+20.132081770318617,57719.45148756303,18.029,0.0751241064222444,W1
QSO_160.2945932756199+20.132081770318617,57881.23023999995,18.1855,0.0236030419218152,W1
QSO_160.2945932756199+20.132081770318617,58083.514992000026,18.043,0.0487802382669397,W1
QSO_160.2945932756199+20.132081770318617,58241.50883724999,18.2275,0.0780255150575758,W1
QSO_160.2945932756199+20.132081770318617,58447.45740450002,18.178,0.070957887427186,W1
QSO_160.2945932756199+20.132081770318617,58605.49015875006,18.2305,0.0592086902405382,W1
QSO_160.2945932756199+20.132081770318617,58814.21210549998,18.345,0.0719135468941497,W1
QSO_160.2945932756199+20.132081770318617,58969.612847800025,18.251,0.0887152880419239,W1
QSO_160.2945932756199+20.132081770318617,59179.09900509993,18.1825,0.0470214950846951,W1
QSO_160.2945932756199+20.132081770318617,59337.173603,18.246,0.0457751339162304,W1
QSO_160.2945932756199+20.132081770318617,59543.22031874996,18.000999999999998,0.1487823953694621,W1
