oid,time,magnitude,error,band
QSO_194.4032839857809+63.83922486222549,55330.270223500025,18.336,0.058881352203297946,W1
QSO_194.4032839857809+63.83922486222549,55520.674134250025,18.283,0.028094036631844694,W1
QSO_194.4032839857809+63.83922486222549,56794.89496549999,18.337,0.04574881641238974,W1
QSO_194.4032839857809+63.83922486222549,56985.45902000001,18.252,0.03752747936174164,W1
QSO_194.4032839857809+63.83922486222549,57153.61091478333,18.2545,0.04011672995221359,W1
QSO_194.4032839857809+63.83922486222549,57347.141568908795,18.195,0.06508310880077593,W1
QSO_194.4032839857809+63.83922486222549,57512.51437907508,18.2625,0.05958127819153842,W1
QSO_194.4032839857809+63.83922486222549,57713.89619281177,18.336,0.030971894638626665,W1
QSO_194.4032839857809+63.83922486222549,57873.58385500004,18.223,0.043100406030570124,W1
QSO_194.4032839857809+63.83922486222549,58078.861314999966,18.368,0.08158573178177934,W1
QSO_194.4032839857809+63.83922486222549,58236.678591499985,18.232,0.06847916134641444,W1
QSO_194.4032839857809+63.83922486222549,58442.96914550006,18.462,0.057227335562020726,W1
QSO_194.4032839857809+63.83922486222549,58600.432882999965,18.368,0.05482805868098775,W1
QSO_194.4032839857809+63.83922486222549,58809.757937500006,18.297,0.04135133181945236,W1
QSO_194.4032839857809+63.83922486222549,58964.8055293,18.272,0.06212789228679807,W1
QSO_194.4032839857809+63.83922486222549,59174.40543940002,18.281,0.06180635470145023,W1
QSO_194.4032839857809+63.83922486222549,59332.251030499996,18.3525,0.0682199110833602,W1
QSO_194.4032839857809+63.83922486222549,59538.54249699996,18.299999999999997,0.05555016425087612,W1
QSO_194.4032839857809+63.83922486222549,59696.22820925005,18.414,0.051064770509344486,W1
QSO_194.4032839857809+63.83922486222549,59905.54928525001,18.358,0.05084709543034513,W1
QSO_194.4032839857809+63.83922486222549,60060.208161999995,18.186,0.047005533946617904,W1
QSO_194.4032839857809+63.83922486222549,60269.20902349996,18.225,0.05352562248284168,W1
QSO_194.4032839857809+63.83922486222549,60427.39687900001,18.411,0.041367298791705004,W1
QSO_194.4032839857809+63.83922486222549,55330.270223500025,18.73,0.06272476458306404,W2
QSO_194.4032839857809+63.83922486222549,55520.674134250025,18.658,0.05508220568129104,W2
QSO_194.4032839857809+63.83922486222549,56794.89496549999,18.457,0.07223643248316877,W2
QSO_194.4032839857809+63.83922486222549,56985.45902000001,18.4,0.05981612979198857,W2
QSO_194.4032839857809+63.83922486222549,57153.61091478333,18.53,0.07190136741020274,W2
QSO_194.4032839857809+63.83922486222549,57347.141568908795,18.609,0.05235120333892705,W2
QSO_194.4032839857809+63.83922486222549,57512.51437907508,18.2665,0.06919153669344257,W2
QSO_194.4032839857809+63.83922486222549,57713.89619281177,18.413,0.04471150998496535,W2
QSO_194.4032839857809+63.83922486222549,57873.58385500004,18.5975,0.05144269991942489,W2
QSO_194.4032839857809+63.83922486222549,58078.861314999966,18.3425,0.08842123109556822,W2
QSO_194.4032839857809+63.83922486222549,58236.678591499985,18.444,0.07318221760318366,W2
QSO_194.4032839857809+63.83922486222549,58442.96914550006,18.4015,0.08314537651076344,W2
QSO_194.4032839857809+63.83922486222549,58600.432882999965,18.2855,0.0687444650178343,W2
QSO_194.4032839857809+63.83922486222549,58809.757937500006,18.462,0.0615285846565968,W2
QSO_194.4032839857809+63.83922486222549,58964.8055293,18.386,0.05624897351493954,W2
QSO_194.4032839857809+63.83922486222549,59174.40543940002,18.327,0.09268892778176559,W2
QSO_194.4032839857809+63.83922486222549,59332.251030499996,18.441499999999998,0.09744419985072543,W2
QSO_194.4032839857809+63.83922486222549,59538.54249699996,18.537,0.07830788239024515,W2
QSO_194.4032839857809+63.83922486222549,59696.22820925005,18.316,0.0864646376199481,W2
QSO_194.4032839857809+63.83922486222549,59905.54928525001,18.36,0.04295571996313209,W2
QSO_194.4032839857809+63.83922486222549,60060.208161999995,18.3545,0.06592303846152729,W2
QSO_194.4032839857809+63.83922486222549,60269.20902349996,18.487,0.06344865926331486,W2
QSO_194.4032839857809+63.83922486222549,60427.39687900001,18.223,0.08702309423004369,W2
