|source_label|target_dist|        x|        y|      flux|          dx|          dy|     dflux|        qf|     rchi2|  fracflux|   fluxlbs|  dfluxlbs|     fwhm|   spread_model|dspread_model|   fluxiso|          xiso|          yiso|        sky|       ra|        dec|coadd_id|band|          unwise_detid|  nm|primary|flags_unwise|flags_info|epoch|forward|   mjdmin|   mjdmax|  mjdmean|       mag|        dmag|flags_unwise_bits|                      flags_unwise_descr|flags_info_bits|flags_info_descr|
|        char|      float|    float|    float|     float|       float|       float|     float|     float|     float|     float|     float|     float|    float|          float|        float|     float|         float|         float|      float|    float|      float|    char|long|                  char|long|   long|        long|      long| long|   long|    float|    float|    float|     float|       float|             char|                                    char|           char|            char|
|            |     arcsec|      pix|      pix|      nMgy|         pix|         pix|      nMgy|          |          |          |      nMgy|      nMgy|      pix|               |             |          |              |              |       nMgy|      deg|        deg|        |    |                      |    |       |            |          |     |       |        d|        d|        d|       mag|         mag|                 |                                        |               |                |
|        null|       null|     null|     null|      null|        null|        null|      null|      null|      null|      null|      null|      null|     null|           null|         null|      null|          null|          null|       null|     null|       null|    null|null|                  null|null|   null|        null|      null| null|   null|     null|     null|     null|      null|        null|             null|                                    null|           null|            null|
         1.14   55.559383 1210.6476 1575.7067  180.13905   0.20675682   0.19948812  21.512257        1.0  0.3842649  0.4959674  184.81595  21.942362  2.490537     0.001605928  0.0043615988    180.143  -0.0148080075   -0.032419324    7.830887 140.25098  0.14295575 1406p000    1 1406p000w1o0035172e000   12       1           32          0     0       0 55323.203 55326.312 55324.758  16.860981    0.1302806                 5                            circular halo                                  
         1.15   61.339027   1185.72 1571.7426  106.56802    0.3370115   0.32127908  20.605707  0.9999999 0.32623434 0.40029284  101.61627  21.011257 2.4889762     0.009423137  0.0073322766  106.55445    -0.12669432    -0.07671806    7.495046 140.25401  0.12391451 1406p000    1 1406p000w1o0041935e000   13       1           32          0     0       0 55323.203 55326.312 55324.758  17.430933    0.2126116                 5                            circular halo                                  
          2.1   2.0320861 1203.0682 1556.5924  315.38577   0.44411325   0.42640296   77.22655        1.0 0.38106018 0.75352186  312.14246   79.09608 2.7391222     0.001016438   0.009466365   315.4193   0.0047641606   -0.013955508   14.077856 140.26558   0.1371665 1406p000    2 1406p000w2o0017477e000   11       1           32          0     0       0 55323.203 55326.312 55324.758  16.252895   0.27137062                 5                            circular halo                                  
          2.2   15.692799 1204.5963 1551.8214  483.40353    0.2879824   0.27843904   76.19354  1.0000001  0.3141196  0.9287013  479.74557    78.0259 2.7385094  -0.00037491322   0.006040658   483.3645   -0.012409113   -0.011708541   12.916113 140.26923   0.1383338 1406p000    2 1406p000w2o0017500e000   12       1           32          0     0       0 55323.203 55326.312 55324.758  15.789226   0.17257124                 5                            circular halo                                  
          2.3   23.941967 1198.6459 1549.4176  244.94052    0.5673419    0.5462375   75.93686        1.0  0.2714941 0.73325276  227.91014  77.795944  2.741231    0.0070287585   0.011928602  244.86409   -0.020770725     0.01706009   12.523461 140.27106  0.13378842 1406p000    2 1406p000w2o0017431e000   11       1           32          0     0       0 55323.203 55326.312 55324.758  16.527348   0.34805372                 5                            circular halo                                  
          2.4   24.750025 1202.2401 1548.1775  332.59796   0.42294025   0.39781544   75.88022        1.0  0.2576676 0.81410676  318.26505   77.72233 2.7372804     -0.00114429   0.008882368  332.58426     0.00969114   0.0033473505   12.251469 140.27202    0.136534 1406p000    2 1406p000w2o0017466e000   12       1           32          0     0       0 55323.203 55326.312 55324.758  16.195202    0.2521412                 5                            circular halo                                  
          2.5    33.60691 1190.8896 1553.7009  219.19609   0.63120824   0.60662293  75.549255        1.0 0.33410472 0.73806655  207.50931   77.36357 2.7380462     0.009497464   0.013668742  219.25279   -0.051310595   -0.033586502   14.045111 140.26779  0.12786369 1406p000    2 1406p000w2o0050810e000   12       1           32          0     0       0 55323.203 55326.312 55324.758  16.647919   0.39018863                 5                            circular halo                                  
          2.6   34.465614 1193.7142 1548.3391    239.964   0.58433324    0.5548352   75.71347        1.0   0.363303  0.6031354  205.64754   77.54658 2.7399035    0.0011549592   0.012027785  239.74155    -0.14128973    -0.02947654   12.364918 140.27188  0.13002138 1406p000    2 1406p000w2o0045252e000   12       1            0          0     0       0 55323.203 55326.312 55324.758  16.549635   0.35467103                                                                                             
          2.7   36.405735 1214.9369 1552.3473  210.87825    0.6573526   0.63097864   75.03702        1.0  0.4069975  0.8902165  206.26714  76.854675  2.738486    0.0074819326   0.013835879  210.86188   0.0031408467    0.008584147   12.236303 140.26883   0.1462326 1406p000    2 1406p000w2o0050854e000   12       1           32          0     0       0 55323.203 55326.312 55324.758   16.68992    0.4040072                 5                            circular halo                                  
          2.8    40.08405 1204.0493 1542.6652  382.38498   0.36346275    0.3458169    75.2768        1.0 0.36432096 0.92164475  361.85315  77.110985 2.7382848   -0.0054432154   0.007647722    382.389   -0.020606067    -0.01759274   11.232466 140.27621  0.13791601 1406p000    2 1406p000w2o0017486e000   12       1            0          0     0       0 55323.203 55326.312 55324.758  16.043749   0.21656656                                                                                             
          2.9   41.965485 1187.5189 1559.4528  218.04175    0.6367276   0.60994107   76.20064        1.0  0.5342779  0.7722472  201.42397   78.02948  2.741976     0.012944877   0.014120097   218.0158   -0.006003301   0.0034680865   15.631767  140.2634  0.12528887 1406p000    2 1406p000w2o0045205e000   11       1           32          0     0       0 55323.203 55326.312 55324.758   16.65365   0.39612886                 5                            circular halo                                  
         2.10    42.79102 1188.0823 1551.5894   343.5139   0.41001427   0.38883567   75.36588  1.0000001 0.87813056 0.82914346   329.7178   77.13867 2.7391984     0.022082388   0.009596459  343.65866   -0.050525256   -0.031622138   13.607009 140.26941  0.12571925 1406p000    2 1406p000w2o0017307e000   12       1            0          0     0       0 55323.203 55326.312 55324.758   16.16014    0.2421435                                                                                             
         2.11    42.80516 1187.2108 1554.8838   223.1177     0.622217   0.60098124   75.51388        1.0 0.41511077  0.7065425  191.35228   77.28216 2.7363448   -0.0025020838   0.013167034  223.12979    0.011304973     0.00477712   14.526999 140.26689  0.12505352 1406p000    2 1406p000w2o0035627e000   12       1           32          0     0       0 55323.203 55326.312 55324.758  16.628664   0.38254768                 5                            circular halo                                  
         2.12   43.221878 1194.6525 1543.6146   5202.874  0.027657205   0.02622948   79.39478        1.0  0.9315119  0.9963856   5151.292   81.27888 2.7409039   0.00041884184 0.00059253396    5202.96  -0.0055739214   -0.010682988   11.345954  140.2755  0.13073808 1406p000    2 1406p000w2o0017379e000   12       1            0          0     0       0 55323.203 55326.312 55324.758  13.209392  0.016569445                                                                                             
         2.13   43.332645 1215.6108 1566.0721   365.6869    0.3808098   0.36143234   75.91225  1.0000001 0.41755533   0.607598  424.80435   77.76241 2.7373955    -0.008979142   0.008254509   365.7308   -0.007729926   -0.050667766   14.792729 140.25835   0.1467472 1406p000    2 1406p000w2o0035777e000   12       1           32          0     0       0 55323.203 55326.312 55324.758  16.092226   0.22870974                 5                            circular halo                                  
         2.14    49.08812  1216.344 1545.7699  233.97624   0.59121096   0.56411123   74.90389        1.0 0.42810434  0.9255191  186.79338   76.73402 2.7388349    0.0021389723    0.01224694  233.94833     0.12598614     0.05953928   11.758802 140.27385  0.14730749 1406p000    2 1406p000w2o0045346e000   12       1           32          0     0       0 55323.203 55326.312 55324.758   16.57707   0.36024407                 5                            circular halo                                  
         2.15   49.098213 1208.0361 1540.1609  273.22568     0.507398   0.48475668   75.19536        1.0 0.52692485  0.9262081  255.72212  77.016624 2.7358656    -0.011955678   0.011192727  272.99423      0.6913646    0.018452892   10.775464 140.27814  0.14096145 1406p000    2 1406p000w2o0045315e000   12       1            0          0     0       0 55323.203 55326.312 55324.758  16.408697   0.30671582                                                                                             
         2.16   51.964664 1220.1602 1550.1699   590.6704   0.23460369   0.22615658   75.66862        1.0 0.46423286  0.9724172   568.2306   77.49818 2.7365527   -0.0026732683  0.0049754037   590.6718    0.006921426   0.0038502486    11.84414  140.2705  0.15022247 1406p000    2 1406p000w2o0017684e000   12       1           32          0     0       0 55323.203 55326.312 55324.758  15.571637   0.13985819                 5                            circular halo                                  
         2.17    64.14637  1216.832 1575.6593  236.36377    0.5905699    0.5605653   75.27505 0.99999994 0.91571236 0.37502962  173.94354   77.12694  2.738964    -0.011639833   0.012677634  236.25351     0.26059422    0.023010923   18.407274 140.25102   0.1476799 1406p000    2 1406p000w2o0050857e000   12       1           36          0     0       0 55323.203 55326.312 55324.758  16.566048   0.35823306               2,5              optical ghost,circular halo                                  
