oid,time,magnitude,error,band
QSO_217.728438-7.3165791,55223.25028899996,18.372999999999998,0.169,W1
QSO_217.728438-7.3165791,55223.38249200002,18.848,0.272,W1
QSO_217.728438-7.3165791,55223.514841000026,18.817999999999998,0.29,W1
QSO_217.728438-7.3165791,55223.58090599998,18.976999999999997,,W1
QSO_217.728438-7.3165791,55223.64708050003,18.714999999999996,0.238,W1
QSO_217.728438-7.3165791,55223.71310900003,18.698999999999998,,W1
QSO_217.728438-7.3165791,55223.71321850004,18.845999999999997,0.242,W1
QSO_217.728438-7.3165791,55223.84545799996,19.017000000000003,0.319,W1
QSO_217.728438-7.3165791,55223.97766100002,19.442999999999998,0.444,W1
QSO_217.728438-7.3165791,55224.10986399999,19.299999999999997,,W1
QSO_217.728438-7.3165791,55402.97428149998,18.404,0.175,W1
QSO_217.728438-7.3165791,55403.10648450004,18.805,0.243,W1
QSO_217.728438-7.3165791,55403.238578000004,19.597,0.47,W1
QSO_217.728438-7.3165791,55403.23868750001,18.813000000000002,0.241,W1
QSO_217.728438-7.3165791,55403.304752499964,18.381999999999998,0.226,W1
QSO_217.728438-7.3165791,55403.370780999976,18.912999999999997,,W1
QSO_217.728438-7.3165791,55403.37092700001,18.939,0.252,W1
QSO_217.728438-7.3165791,55403.43695550002,18.714,0.238,W1
QSO_217.728438-7.3165791,55403.502984000035,19.146,0.347,W1
QSO_217.728438-7.3165791,55403.569158499995,18.602,0.231,W1
QSO_217.728438-7.3165791,55403.83360099997,19.235999999999997,0.375,W1
QSO_217.728438-7.3165791,55403.96580400003,18.781999999999996,0.244,W1
QSO_217.728438-7.3165791,55589.578961999985,19.153,,W1
QSO_217.728438-7.3165791,55589.71116500004,19.069000000000003,,W1
QSO_217.728438-7.3165791,55589.84325850001,19.418,0.439,W1
QSO_217.728438-7.3165791,55589.90943299997,19.229999999999997,0.434,W1
QSO_217.728438-7.3165791,55589.975461499984,19.36,0.408,W1
QSO_217.728438-7.3165791,55590.1737295,19.067999999999998,,W1
QSO_217.728438-7.3165791,55590.30593249997,18.731,0.24,W1
QSO_217.728438-7.3165791,55590.43802600002,19.043999999999997,,W1
QSO_217.728438-7.3165791,56687.66975499999,18.564,0.208,W1
QSO_217.728438-7.3165791,56688.262259500036,18.955,0.276,W1
QSO_217.728438-7.3165791,56688.39395150002,18.531,0.198,W1
QSO_217.728438-7.3165791,56688.65722599998,18.774,0.23,W1
QSO_217.728438-7.3165791,56865.038621500025,19.604,0.463,W1
QSO_217.728438-7.3165791,56865.301531000034,18.761000000000003,0.243,W1
QSO_217.728438-7.3165791,56865.432967499975,18.592,0.208,W1
QSO_217.728438-7.3165791,56865.498740500036,19.217,0.41,W1
QSO_217.728438-7.3165791,56865.56455000004,18.839,0.277,W1
QSO_217.728438-7.3165791,56865.630213500015,19.214,,W1
QSO_217.728438-7.3165791,56866.02466899997,18.619999999999997,0.227,W1
QSO_217.728438-7.3165791,57050.152460361,18.964999999999996,0.285,W1
QSO_217.728438-7.3165791,57050.28378736519,18.795,0.302,W1
QSO_217.728438-7.3165791,57050.349450867245,18.548000000000002,0.215,W1
QSO_217.728438-7.3165791,57223.62888778784,18.813000000000002,0.227,W1
QSO_217.728438-7.3165791,57223.759922791956,18.645,0.317,W1
QSO_217.728438-7.3165791,57223.8909942961,18.967999999999996,0.358,W1
QSO_217.728438-7.3165791,57224.08772930238,18.854,0.255,W1
QSO_217.728438-7.3165791,57224.28446430858,18.976999999999997,0.389,W1
QSO_217.728438-7.3165791,57224.61212481897,18.930999999999997,0.322,W1
QSO_217.728438-7.3165791,57413.33294700114,18.246000000000002,0.153,W1
QSO_217.728438-7.3165791,57413.46437760528,18.863,0.309,W1
QSO_217.728438-7.3165791,57413.661395411524,18.658,0.295,W1
QSO_217.728438-7.3165791,57413.79282601566,18.661,0.242,W1
QSO_217.728438-7.3165791,57414.055540823916,19.252000000000002,0.375,W1
QSO_217.728438-7.3165791,57585.93668585938,18.967,0.349,W1
QSO_217.728438-7.3165791,57586.06797006357,19.357999999999997,0.461,W1
QSO_217.728438-7.3165791,57586.13355726557,18.549,0.205,W1
QSO_217.728438-7.3165791,57586.199290867706,18.990000000000002,0.289,W1
QSO_217.728438-7.3165791,57586.26487806979,18.905,0.367,W1
QSO_217.728438-7.3165791,57586.330575071814,18.573,0.203,W1
QSO_217.728438-7.3165791,57586.658767282235,18.66,0.213,W1
QSO_217.728438-7.3165791,57781.1705635,18.371000000000002,0.201,W1
QSO_217.728438-7.3165791,57781.301379500044,18.719,0.278,W1
QSO_217.728438-7.3165791,57781.432341500025,19.043,0.346,W1
QSO_217.728438-7.3165791,57781.825045,18.563000000000002,0.235,W1
QSO_217.728438-7.3165791,57781.890453000015,18.72,0.262,W1
QSO_217.728438-7.3165791,57782.02137849997,19.039,0.351,W1
QSO_217.728438-7.3165791,57782.15234049996,19.255000000000003,0.444,W1
QSO_217.728438-7.3165791,57946.49191149999,18.799999999999997,0.276,W1
QSO_217.728438-7.3165791,57946.62272750003,19.566000000000003,0.534,W1
QSO_217.728438-7.3165791,57946.75354349997,18.552999999999997,0.213,W1
QSO_217.728438-7.3165791,57946.8189515,18.866999999999997,0.252,W1
QSO_217.728438-7.3165791,57946.884359500014,18.962000000000003,0.276,W1
QSO_217.728438-7.3165791,57946.94976750003,18.924,0.31,W1
QSO_217.728438-7.3165791,57947.21150900002,18.53,0.185,W1
QSO_217.728438-7.3165791,58145.20043,19.137,0.359,W1
QSO_217.728438-7.3165791,58145.52747,19.14,0.34,W1
QSO_217.728438-7.3165791,58145.59287800002,18.389,0.248,W1
QSO_217.728438-7.3165791,58145.658286000034,18.642,0.23,W1
QSO_217.728438-7.3165791,58145.72369399997,18.691000000000003,0.229,W1
QSO_217.728438-7.3165791,58145.78910199999,18.911,0.295,W1
QSO_217.728438-7.3165791,58145.91991800002,18.877000000000002,0.293,W1
